none,feat_1_,feat_2_,feat_3_,feat_4_,feat_5_,feat_6_,feat_7_,feat_8_,feat_9_,feat_10_,correlation,pre_grouped,standardized,test_id,model_type,No_test_obs,Time
-1.52492480823032,-0.13893407294347,0.0626172091880546,0.0497485501748685,0.719932364603195,-8.6348907709197,-0.312128189421311,-0.660964399721272,-0.757136812533905,-0.108587644389418,-0.611861421680189,0,0,0,56,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492402028336,-0.173668425241776,-0.562580856642438,0.718781447592887,0.338745250622375,1.95436819863974,2.29616652479659,-1.33243288997656,0.945602727127637,0.542626530722271,1.0798990979508,0,0,0,57,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492384258137,-0.16768984629754,0.923752768849857,0.0812599224932762,0.673193430214968,0.687307580030775,0.479233522443065,-0.561874758702521,-0.527194731041731,-0.211461229803876,-1.49393196955852,0,0,0,58,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.5249236912608,0.0968544188921273,-0.80357396100939,0.200312207051599,-0.149073013060799,0.856041242005479,0.843831862799407,-1.11492981933619,0.0422933537928146,0.758607333588503,1.38638308814191,0,0,0,59,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492360874617,0.284848538920109,1.05870460114697,1.09630920899411,0.459885711766982,0.820887457828941,0.793025556279766,0.00477016643900663,1.5358270226279,-0.17347209560207,-0.488196999857874,0,0,0,60,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.5249244673942,-0.0461939643852267,-0.0998009492329357,-1.2595335786718,-1.14878218693563,-1.54439105448551,0.504360892069962,-0.557611761464829,-0.575517905435997,-1.02722819235543,-2.21445196714387,0,0,0,61,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492360709768,0.0162692695599986,-0.684149564530536,1.15496596598244,0.865552897774523,0.951875905366346,0.935523259498549,-0.43853616552073,-0.759325092478709,0.624550206276214,1.04633937510822,0,0,0,62,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492419503594,-0.109472869129596,-0.192179591518161,-0.554469337206623,-0.041141867360576,-1.20435923424297,-2.12794742147413,-0.549038622658631,-0.90421546099439,0.555929141218698,0.510239240926389,0,0,0,63,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492393787907,-0.36192424792762,0.338385756643728,0.346729532667095,0.322098319890372,0.456382118134667,1.06439401615839,-0.650553341683621,-0.714812832113902,-0.405453263671456,-0.270393253722065,0,0,0,64,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492381255016,-0.255948783263544,0.0624563471683395,1.1835941556838,0.878226165624325,0.579055037448,0.79590056425884,1.11415559661712,-0.0920166504092535,-0.615652599279312,-1.51088913582197,0,0,0,65,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492424847105,0.742040314348028,0.336458784501539,-2.08338054111175,-0.321492875516292,-0.162671669344229,1.81211218123542,-0.788040261146991,-0.902167058166006,-0.947371086839328,-1.06428141860984,0,0,0,66,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492366417944,-0.229049245399003,-0.374128428689754,0.152226322352861,0.321274635105749,-0.68709254330602,0.218258136226501,-0.872553842714886,4.50516472221046,-0.193111411521874,0.274436805936946,0,0,0,67,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492396219956,-0.134831271956939,-0.0326825163336151,0.512041509940527,0.724970426724397,0.892746047441426,0.681752960912165,-1.10614804966806,-0.204340683564194,-0.873177378830952,-1.30136264380469,0,0,0,68,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492383326581,-0.799165819125657,-0.466714750534163,0.950899540482953,0.58269003465308,0.923188637747563,0.961024252003073,-0.972630675184703,-0.0828064389996096,-0.365617946977032,-0.777975769343597,0,0,0,69,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492403676262,-0.196836649223396,-0.20782519103491,-0.814419545982438,0.290995554678994,0.417168286132981,0.786154453172297,-0.669220057912821,-0.714488782828475,0.00871199017166452,0.471881819081013,0,0,0,70,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492408739195,-0.0783501043606009,-0.271186942097435,-1.00798546569558,-0.948802378320362,0.747228625047146,1.28381634436949,-0.481313530415378,-0.298466698136094,0.386523511824194,0.607463932818838,0,0,0,71,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492425722356,-0.203000023522671,-0.35879537518179,0.531043531899731,0.74583780311511,-5.86979642199079,-0.565069510751701,0.517532322271829,-1.80014277932586,-0.357878737089893,-1.02817510342701,0,0,0,72,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492400869863,0.0087078130180426,-0.025769691537766,-0.745877739025305,-0.885332039734428,0.19905205215431,1.09158830067664,1.05518881553247,0.0250378363952908,-0.085891777612061,-0.154415804091411,0,0,0,73,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492396753503,-0.0418909192761737,-0.133251261590441,0.54476719101639,0.0737165679765147,1.11927598144865,1.19456943354687,-0.632854328096864,-0.654744612894553,0.0685869685146194,0.315168923010852,0,0,0,74,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492403204079,0.669219871368128,0.262021546559906,1.16875005069169,0.172061076304681,-2.99591835923511,-2.13822411220233,0.969984260409283,-0.760058653343411,0.745218692508423,1.50748358277959,0,0,0,75,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492419210072,-0.19082714264484,-0.178149921319643,1.22593637642802,0.0921213264675103,0.468216765081381,1.45256110182498,-0.716340749558534,-0.674666277683562,-0.459892504094452,-0.698263829290016,0,0,0,76,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492392148143,0.447163773177248,-0.305564326478034,-0.771406916400517,1.04552656235356,0.770781752621009,0.918763025856881,0.0757784144746946,-0.942505034458422,-0.846999873648042,-0.658024217978523,0,0,0,77,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492423890723,-0.00755768292081899,-0.304745536307414,0.874812396919134,0.321380165307162,0.645083252265012,-0.938452947055796,-0.696837580114917,-0.709567144534719,-0.900508615946671,-1.35943688462051,0,0,0,78,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492397453353,-0.259914931381205,-0.321441635684645,0.766972463940843,0.303885024765466,0.0326585820409073,0.874333153972314,-0.72300550537098,-0.632976997137174,0.290001455470751,0.00988651887513378,0,0,0,79,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492389455143,-0.149473861765465,0.256779353346582,0.331325985820255,0.798774618088335,1.2110256164229,0.965575582840397,-0.747944489929563,-0.545669395750975,-0.0720303956250189,0.0815501391183327,0,0,0,80,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492400877641,0.0208964569868045,-0.715764292641868,-1.58382542763643,-1.57057269932232,0.948896792286956,0.86653084321375,-0.795835758586186,-0.29762624221898,0.379370194639229,0.179945819502946,0,0,0,81,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492391670298,-0.0481258716524551,-0.242054725664394,0.852600212352736,0.592304306024961,1.41620211442944,-0.459351301439917,0.586177096761106,0.662566403657122,-0.085763167546805,-0.230440118810679,0,0,0,82,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492368970696,0.0880820356895934,0.782282684589014,0.977408309348989,0.840152839910783,0.785620072878128,1.15442656219485,-0.625006706562292,-0.362368537771346,0.214492143908726,-0.0389026541508634,0,0,0,83,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492376367505,-0.168715821018814,0.801672674473624,-0.788712719646508,0.110180583941084,0.760128534938486,0.878035136358197,1.37612753971099,-1.06631313571727,0.0949364761939782,-0.0263561328912883,0,0,0,84,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492380191224,-0.233481203734154,-0.117171198816648,1.69629841274202,-0.576626631229225,0.504347340507994,1.27534266225372,2.23749007398767,2.81131225531553,-0.160886115057132,1.07670174887586,0,0,0,85,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492426790533,-0.388244619081719,-0.479647532043125,-4.46056458865024,-1.66120579678414,0.770465187403202,-0.0552854564132811,0.698598094159511,1.19303862423196,-0.365004607195954,-0.147804653750337,0,0,0,86,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492414855184,0.816390401891325,0.887404382254429,-0.993926299094306,-3.49183257808857,0.192641749040597,-5.96025762663744,0.804676947103723,6.84835714257502,0.467109512694541,1.51343730518823,0,0,0,87,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.5249238832896,-0.275514815151841,-0.554670111335178,0.909878491101524,0.837502314602007,0.847791056606577,0.214234988837916,-0.525183978873965,-0.705664530584626,-0.280029679138313,0.441938814919621,0,0,0,88,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492331643344,-0.256561861585245,1.47152500320067,1.24878310070514,0.468418799765765,1.0521367470382,0.10729516937922,3.13876513975338,2.86482206730347,0.270237177088113,0.581235118572047,0,0,0,89,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492401312768,-0.129944613761495,0.546859471740412,0.920981942822612,0.611435316990515,-1.91664385778727,-0.210014085076008,-0.15197419747167,-0.52825693025952,0.131626515135605,-0.206773721943883,0,0,0,90,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492367957762,-0.55271779745555,-0.4478407697018,1.54325877843052,0.70060036222778,0.8967014481369,0.835802793935246,-0.726573051377429,-0.603422604295955,0.857808979399155,0.805831539283022,0,0,0,91,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492394787923,-0.113075510989238,-0.307884080255704,-0.764929960783794,0.423753931685063,1.06860557954553,1.14845675770238,-0.738081788899107,-0.619056776856798,0.359205189673152,0.0908426262489716,0,0,0,92,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492377784258,-0.211096296085169,0.213942590481164,1.14399229267347,0.895854091214935,0.852328246983805,0.232861255583933,-0.0925469215827831,-0.612759765190651,-0.070310999183554,-1.27590769800802,0,0,0,93,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492347619801,0.447091089027519,-0.478142874440184,0.598198221504313,0.865405413459419,0.962300646901031,0.971836865499351,0.317557160183262,1.04963558785525,-0.0223813885002861,-0.209404706131218,0,0,0,94,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492379078653,-0.225418878258746,-0.153087028387618,-0.98984573051341,0.0208750516259372,1.07645837119649,1.19329669285548,2.35944846217012,-0.107513181868849,-0.0469066910959979,-0.268124897767384,0,0,0,95,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492381411676,-0.0593970209763148,-0.296914412615708,0.542303918547394,0.458565332363158,0.803648732045481,0.838774078220523,1.65902902649327,0.088796762458283,-0.874122759740572,-2.49666531589,0,0,0,96,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.5249239314707,-0.259741213463636,-0.367947648408504,1.01416622504388,0.470858144834394,0.784620135255575,-3.4282736383283,0.650357021364791,-0.289998256807947,0.822244409107669,0.995939935363963,0,0,0,97,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492427730678,-0.268458501297179,-0.20031997909545,-2.15237484221716,-1.21500801715431,-1.6471226506111,0.27375521601691,0.0910812183345912,-0.681330051777248,0.477516681141716,0.935952687856726,0,0,0,98,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
-1.52492420245042,-0.25295038579987,0.195290788331396,1.0614706627089,0.0364111396137369,0.591220763484042,-1.47042811495856,-0.252502542785193,-0.350148250328223,-0.42932524576869,-0.290816825332062,0,0,0,99,AR-experiment_lm_diff_corr,100,2021-02-13T17:04:44.046587Z
