none,feat_1_,feat_2_,feat_3_,feat_4_,feat_5_,feat_6_,feat_7_,feat_8_,feat_9_,feat_10_,correlation,pre_grouped,standardized,test_id,model_type,No_test_obs,Time
-1.75531679073741,0.221699836004379,-0.09064372051064,1.21193067537554,-1.12624667354865,0.581281650834813,0.0206753922925016,-0.373194253714171,-0.0258407261029804,-0.515098305833467,-0.211222546807906,0,0,0,11,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531603549078,1.01107814626583,0.369399769207113,0.227887736086311,0.394403868274403,0.281913520858764,0.0618659793074241,-0.191406540193046,0.336772930778954,0.103837288430652,-0.0377771937456744,0,0,0,12,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531664395551,0.315869595410776,0.258771845520798,0.617333595167777,0.31331012759317,0.673704412092151,-4.71387839038138,-0.560067128007858,-0.547770023327138,0.519106695405725,0.526781609123883,0,0,0,13,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531667736585,0.627017743159649,0.144555701448078,-0.0285713076723815,0.00475161985075945,-1.30495522642636,-1.21546946524114,-0.398428524158518,-0.52220269319646,-0.0991120032263535,-0.835505227270573,0,0,0,14,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531663225203,-0.469351413654054,-0.372710256194227,-0.983533866276789,-0.723802639235086,0.314833915590365,0.380624306673177,0.478551614708811,-0.244961669538404,0.125357979686517,0.532066826640915,0,0,0,15,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531658507265,-0.283369859600664,-0.208442975901874,-0.530962808855166,-0.0217215986133351,0.360826411108547,0.726707677111207,-0.0302384719544327,0.032911346206685,-1.11680447526031,-1.43560815050145,0,0,0,16,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531611564706,0.551972106034469,0.276916164305575,0.264975002751533,0.241132678856068,-0.048077228870263,-0.456831649376017,0.345089665361122,-0.418701016743172,0.535838442300669,0.88516973804413,0,0,0,17,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531701225458,-0.12756755431351,-0.0419714572061523,0.246121526450587,-0.0783101356885112,0.810569454352427,-1.37416022742979,-0.343418826172073,-0.687964893182684,-0.638131875110894,-1.23450365156242,0,0,0,18,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531703480899,-0.0284966345710685,-0.250900544693987,-0.656890203347038,-0.742962075379446,-1.24121810565611,1.36573161308842,-0.233808658676671,-0.245640859541219,-0.76770025320754,-0.730727294877011,0,0,0,19,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531653594464,-0.0236163329058993,0.0267677031494811,0.56266733985848,-0.0512114091038415,-1.06300027982517,0.82032479944104,0.624717594482127,0.183192559131344,0.683231070927896,0.311641338855536,0,0,0,20,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531645400824,-0.0108358048919665,-0.021848970624913,0.477570428260168,-0.452265827142579,0.343548653718916,0.132944616584707,0.108126105541828,-0.153471544500998,0.426658115317038,-0.255438538815577,0,0,0,21,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531634477487,0.0746322044686387,-0.0271751366258163,-0.110471186163396,-0.244365065066548,0.699547868656602,-0.0740742011096778,0.32907061450491,0.0416448012345755,-0.177985662275732,-1.15749931461509,0,0,0,22,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531592414895,0.581673177225516,0.480173199905674,0.577169542385473,0.293436450328581,0.357837106240319,0.338135045267749,0.308895518157438,0.397016840717693,-0.147173085460864,-0.770257859748784,0,0,0,23,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531618075592,0.320216157330701,0.135053663751984,-0.219971723549118,0.264935629801249,0.268970974508081,0.752859419962567,0.764181874833151,0.284053736158669,0.333641340633347,1.49830661223314,0,0,0,24,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531591838929,-0.193678275735709,0.220830898311595,0.293625352169119,0.316117240590214,0.628267509084675,0.437273677827763,0.159635027398059,0.472825595820743,0.511715250497033,0.620934729145478,0,0,0,25,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531669010436,-0.0998930752144577,-0.0199616983075684,0.335998992833272,-0.0138401630087872,-1.27583123373778,-0.778196386054134,-0.0899325795949894,-0.656800192544517,-0.0209825414893485,0.0374476597976136,0,0,0,26,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531682421827,-0.0656507718340237,0.0540705936397432,-0.35266541167681,0.413595298940433,0.577529868476345,-1.40005091644989,-0.394299778298523,-0.134207947598531,-0.309824338997858,-0.35499963958967,0,0,0,27,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531625535249,-0.00802736873327485,0.0962452880901216,-0.0912007535355673,0.231089892933765,0.770403635410384,0.475819742930762,0.648265354249205,0.511720854652051,-0.252514394057603,0.443082397012418,0,0,0,28,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531714257506,-0.784020994729488,-0.622693091730793,-0.15607618142905,-0.490671590326929,-0.649829592464078,0.591914396140722,-0.297397538088873,-0.705615146142816,0.231937942988093,0.158470931916635,0,0,0,29,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531606387194,0.376336876458895,0.328961555455073,0.373792724817433,0.3566636286167,0.760932181449142,0.486765092839151,0.929870906826624,0.301326547565001,-0.053465184689461,-0.372102733347351,0,0,0,30,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531659036286,-0.127185236701195,0.032616723837089,-0.0152506248850285,0.294769851628394,-0.0452748609303661,0.278777739254498,-0.324708557503581,0.215580220308064,-0.483304596747128,-0.535126878192243,0,0,0,31,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531724390727,-1.00186690219745,-0.909096061669798,-1.37867882204485,-2.02866900265462,0.34027338290891,-0.00747360978275236,0.138263213185653,-0.172985803554485,-0.26718353664629,-2.10493382922081,0,0,0,32,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531666588957,-0.594438149265464,-0.479282747242519,-0.783631884980237,-0.174773333224966,0.0083042078466562,-0.0661500017787359,0.106081322629055,-0.69435386209114,-0.00944219643088334,0.199651681796331,0,0,0,33,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531642482525,-0.010844986421416,-0.118699548806005,-0.0933456184553453,-0.349104255288276,0.300668214381148,0.363312571267013,0.0884840763451716,-0.357814172434913,-0.0444243184295634,0.256564397457126,0,0,0,34,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531604132946,0.847982696524147,0.330725763360863,0.624790165719874,0.36553787113095,0.669722186673134,0.174981292322927,-0.15938829129791,0.603148858435002,-0.247655297018718,-0.231967178356047,0,0,0,35,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531649851423,0.0733997003430726,-0.000104242553358461,-0.208649482669478,0.0979244644099278,2.14481070712831,0.887719491976099,0.461887637130936,0.334566431160743,0.0535100348356906,-1.32163313586899,0,0,0,36,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531681286845,-0.366800807563791,-0.207851490555459,-0.581053282936206,-0.46325177652701,0.449719453885485,1.12801852874969,0.0311417630114569,0.0418434264304021,0.111716611589652,0.0142448750427524,0,0,0,37,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531630815474,0.116610028210713,-0.0484520922961632,-1.08754003078141,0.365956928013657,-0.872990662368194,0.39354921756379,0.0927336040254856,0.0781725816228921,0.0971520334673264,1.69261179035412,0,0,0,38,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531666572795,-0.196989470922335,-0.0233416510623277,0.497907604211579,-0.214470943452516,-1.30703547416263,1.31667176366275,0.471151729091794,0.289885431254763,0.76193206464999,1.42342322563787,0,0,0,39,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531659184343,-0.382414101715543,-0.204453750699577,-0.28950672652564,-0.818933181253188,0.494684652447337,0.011454678748242,0.319880178780588,0.161912767482835,1.12624001806056,2.36362650192191,0,0,0,40,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531630757737,-0.192204668964146,-0.17639322436281,-0.222892132146763,-0.355477217017478,0.490136554022026,0.406121264754812,0.296881774124199,0.457408774302376,0.327080528710805,-0.463745615880066,0,0,0,41,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531684842972,-0.676997635858249,-0.334116104690738,-0.653215747008785,0.0553973878248982,-0.256495288816898,0.384338812478778,0.00910802964682794,-0.0547888961761358,-0.407292119465132,-0.609776410701432,0,0,0,42,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531619619623,0.691553717714471,0.555598238884625,0.617822469948623,0.420058647714331,-0.760786932849508,0.412896449534403,-0.122432870986206,-0.234906781409726,0.373339160126792,0.393228521621276,0,0,0,43,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531656708065,0.0804197158198716,0.0648079057154916,0.2209545350859,0.124435716620286,0.503459745366286,-2.1909552642917,-0.0185982451562365,-0.150392672413071,-0.448808413518853,-1.48000547320092,0,0,0,44,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531632144521,0.593498707039611,0.14460846473772,0.508394805276863,0.294089662913501,0.171275473036107,-1.11895415394706,0.490009734606684,-0.167867473946941,0.694319527718836,0.999875398156041,0,0,0,45,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531665569609,-0.399672033661852,-0.177734606897896,0.322480177238121,-0.402123637742758,0.407669100016075,0.243033436573196,0.278397517747507,0.394298605781097,-0.340150721267908,-1.04333768187376,0,0,0,46,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531588656124,0.499189758489591,0.261451878106184,0.277394122434197,0.31763072319719,-0.25986672714381,-0.320556143226718,-0.453936673350531,0.195745350728402,0.191378548100054,-0.0574010131708267,0,0,0,47,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531599407342,0.075963320988581,0.150496808300886,-0.169668725171931,0.454201776941611,0.551121593482508,0.324170373037358,0.88706596783913,0.117193494048562,0.995981432784471,0.491493486520183,0,0,0,48,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531646893729,-0.357779973359734,-0.209526550129534,0.220680156511515,-0.351344781193993,0.259971801856537,0.596688867151378,0.688036373251427,0.27678275502282,0.382225423123899,-0.00744625138380204,0,0,0,49,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531625624618,-0.0156698562483994,-0.03456270425323,0.376261258830946,-0.214010037843477,0.264103971744359,0.372036246695165,0.047834750586974,0.130629603426046,0.0740891392443027,-0.439531264943831,0,0,0,50,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531635337129,0.116870851888183,-0.0839150933350249,-0.655550406205211,-0.10799842362067,0.339593802035834,0.256747020542106,-0.00742381521647854,0.3928070451743,0.190908583355327,1.33565102490669,0,0,0,51,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531587396188,0.358323377052206,0.281846394257432,0.463383570730484,0.315230074635216,0.22940222638917,0.366709414598191,0.431155330553635,-0.0216371893183711,0.826527781154899,0.771053847302282,0,0,0,52,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531688529967,-0.19487132065106,0.080271991935796,0.988742006020979,0.135800970674937,0.0284760350047481,1.62013485789981,-0.180952405165171,-0.649121696442598,-0.350354162630232,-0.9588169856747,0,0,0,53,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531608598174,0.568061645386499,0.227891800770698,-0.0657372808940879,0.310005295840201,-6.30234998060192,-3.15039269183782,-0.980302316123466,-0.727174550737402,0.245565539206353,0.801829479466228,0,0,0,54,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531591342728,0.289201035583631,0.178888169314976,0.188319120264567,0.285819047018314,-0.902864664532774,-0.095264889235691,0.00941720016050523,-0.129903784471994,0.594352541128489,1.2995726615236,0,0,0,55,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531664621847,-0.0597572933801057,-0.0117173145867002,-0.814265202238233,0.509969863179578,0.511892229119219,1.69233030074767,0.340871802660134,-0.0277045233618641,-0.205591161534116,-0.788164615299119,0,0,0,56,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531630874422,0.00928354998383288,-0.109050538968816,-1.6482058132814,0.684722686942101,0.336851429071141,0.46524652447046,-0.278227403834811,0.805743527780064,0.225474978692087,0.617096441503504,0,0,0,57,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531672224367,-0.18002655951046,0.0584842876088264,0.399940055654044,0.034641994622893,-0.0166695382051207,0.834389155624194,-0.116430452313141,-0.067292148289988,0.0684412252211091,-1.08696255854008,0,0,0,58,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531650615328,-0.224229143115587,-0.325429382900383,-1.07904429780885,-0.427010157726376,-0.572154673903403,0.373889310121556,-0.221619042028846,0.68686481503957,0.0335374439249287,0.272048749585679,0,0,0,59,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.755316643518,-0.337565240244154,-0.164070410043449,-0.394750178674651,-0.354895744883521,0.0308911926454413,-0.20667478929763,-0.00956454624322264,0.346623111660661,0.548246815162158,0.566389281208224,0,0,0,60,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531761523866,-0.321862993628081,-0.167376395737829,0.416240400962544,-0.226535355594115,-0.192856898410334,-3.2124015330611,-1.17281061755621,-1.16306194491019,-0.00389636929308612,-0.665683871940533,0,0,0,61,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531639906081,0.154038427263653,-0.161263993238014,-1.16323703169434,-0.455523700184536,-0.153472843929269,0.246601402668703,0.554658627793874,0.124935288172396,-0.0865856140741106,0.0226682035879013,0,0,0,62,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531626156866,-0.138704988967889,-0.0740197582696627,-0.244518945123565,0.0801860248204615,-1.59988719993739,0.393703690561682,0.282522158668838,-0.402884641084043,-0.143767287547845,-0.515403952201031,0,0,0,63,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531629714703,0.893684161044571,0.700681152720739,0.628532863512885,0.748364882118752,0.0836614082461717,-0.178441888569984,-0.208335526078929,-0.0933748741587467,-0.426861974133728,-0.320174677064466,0,0,0,64,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531696915894,0.281231374068957,0.122159704233971,0.449186380050363,0.171548631233383,-0.32581849294412,-1.47866260319617,-0.681781765415477,-0.372987774192154,-0.94716848002365,-2.02400979213325,0,0,0,65,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531765368568,-0.561954039971975,-0.535331161872519,0.895016408580515,-1.55161161064232,-0.564439500721749,-0.205836225696566,-1.38652367043726,-0.689674866522569,-0.380133033885919,-0.23259444619656,0,0,0,66,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531604050571,0.313368811498882,0.224107559230021,0.505373221013037,0.261689282032549,0.427765367422495,0.167880011028605,-0.849349144850097,0.244495521953576,0.739339044125933,1.66665288987722,0,0,0,67,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531718291453,0.0244406264737941,-0.0207358238288249,-0.230134621335778,0.0550627509914852,-0.619229293364567,-1.11005444930463,-1.2223620412556,-0.67140661717986,-0.0202614976416209,-0.0644574852948516,0,0,0,68,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.7553163542981,0.708869476904103,0.409689757336918,-0.149226174749185,0.332396781606717,-0.186251349218863,-0.298716364297017,0.0996258712983118,-0.486148411714935,-0.562172631406504,-1.07970977574022,0,0,0,69,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531631903651,-0.0291856316709733,0.0236393255407894,0.270647944061056,0.0646679062228328,0.136753532733886,0.369861430138805,0.0845468870180241,-0.039775174214823,-0.307270746677427,-0.0343560380455635,0,0,0,70,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531611585002,0.130540879215106,0.331426066359315,0.401206604556493,0.280107287552005,0.524245072077449,0.25745985596067,0.44459491923193,0.270204430406878,-0.648034865967332,-0.938161188393208,0,0,0,71,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531666699908,0.167088739783066,-0.000233165333209329,0.396450408097676,-0.261343007373149,1.05434937372995,-0.379700154006546,-1.34378100870225,-0.121396010635187,-0.655385086245358,-1.4662310620974,0,0,0,72,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531636479812,-0.320414879660581,-0.188961858182652,-0.476048956077726,0.138768056629724,0.31256577180081,0.419155195718965,0.371517239143557,0.033268123517091,0.431515593235265,0.633261864247364,0,0,0,73,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.7553159884472,0.570961261151153,0.419647744039251,0.37369019472435,0.283411034826697,0.405961938244327,0.339296579289771,0.361081866637138,0.294985206190122,-0.134536985690505,-0.0585355640569166,0,0,0,74,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531700056312,-0.38369206819324,-0.413682081896799,-1.26918657809599,-0.564024845276552,2.41810333168541,0.105164015070201,1.24247859597253,0.321251991281223,0.281569142564421,0.786020758343913,0,0,0,75,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531651155178,0.16653118175114,0.136145159101093,0.0177646640546454,0.372620928751474,-0.789414583820145,-1.3281392653571,-0.0183652581725686,-0.033534101239457,-0.285326606277266,-0.43797253146441,0,0,0,76,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531746122826,-0.254688460443348,-0.370409542732875,-0.991245494009514,-0.704105657836245,-0.150344860672124,1.55383938796464,-1.07596523564706,-0.488261650427778,-0.733342899445897,-0.513233420733467,0,0,0,77,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531690319721,0.424743638626187,0.283497063403439,0.840506008906236,0.360490911688294,-2.75605998206068,-1.45487489216701,-0.626200230316329,-0.920270351775224,-0.254608153279265,-0.460460809056304,0,0,0,78,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531625571116,0.189276041678745,0.114308838485495,-0.0695019071045062,0.262671026795096,0.763964701959296,0.432654015054632,0.59940014329545,0.37080919179819,-0.323818724033494,-0.916786454343678,0,0,0,79,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531650868926,-0.0410258962810263,0.00702923912790496,-0.2987530436164,0.222086896006486,0.293659165597517,0.500303234427244,0.133166508312407,-0.150943882070735,-0.451485290465947,-0.49756682639531,0,0,0,80,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531623190378,-0.41486368391299,-0.352209083925532,-0.703568595921719,-0.213654434058599,0.155071652576998,0.396242373977038,0.0633960891301084,0.491181435002377,0.0382733344757463,-0.352038991346129,0,0,0,81,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531606901105,0.358192296005198,0.20191927909229,0.283837181998542,0.379055015677566,0.32704559874534,0.102424076291101,0.0782960295697107,0.104909369889487,0.470386999471129,0.588999508118138,0,0,0,82,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531650824096,-0.170526333463841,-0.0759200884700138,-0.722590748967677,-0.0326487499770534,0.478786992578912,0.366265884751662,0.108695808423739,0.319970922307462,0.058103372467424,-0.253081668623808,0,0,0,83,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531664556353,-0.247798781507735,0.0354729969600637,0.555836426245438,0.102016584903597,0.287855647635476,0.406722504647682,-0.588878970657592,0.372213920819703,-0.920071305724112,-1.57896926604879,0,0,0,84,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.7553161764263,0.0644195051494902,0.149573359270458,0.205052458767476,0.371971038864646,0.344682608325946,-0.300500987430474,0.691106471522953,0.654920460608751,0.769234032811823,2.37439150518343,0,0,0,85,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531626657225,-0.321781461157132,0.0704659512134283,0.517396641865463,0.212482821542147,0.0306236306107958,1.11136967682665,-0.219390279463843,-0.0437717706833818,0.525554386694665,1.13618842196424,0,0,0,86,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531673183266,-0.760498692621451,-0.574566526977884,-1.54235639614551,0.314608317272997,-1.17512184955006,2.10705711205383,-0.296370925913742,0.812859770334292,1.03825291527558,2.30748682060093,0,0,0,87,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.7553164429309,0.407200720080092,0.0279314563830271,-0.229010274660381,-0.138373923323721,0.19037764027774,0.757913361339085,0.0596022074635462,-0.0949958703388824,-0.188259928808165,0.567260193756438,0,0,0,88,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531655350255,-0.231814047092424,0.108660027321834,1.04298976807762,-0.21215405207511,0.701255883965696,0.523828158064521,0.638633385515067,0.517552273890117,0.954566159507746,1.5552437416033,0,0,0,89,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531644404791,-0.068726869002249,0.0189182516935112,0.48653037085465,-0.132627988886026,0.132808589929209,0.359273567744861,0.229580288068393,0.0186517217124569,0.155839274620965,-0.136089142821051,0,0,0,90,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531644847575,0.737317954761881,0.336126325299243,0.0476242568209241,0.313298151456868,0.398037344267054,1.00530407633183,0.662638738944519,0.801703865549946,-0.127595005585994,-0.680901582393157,0,0,0,91,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531609122688,0.218887656173927,0.224563358427624,0.379398745863332,0.32401598753631,0.259351053183534,-0.0795842618550443,0.184459532601057,-0.0205272888391932,-0.337675983323147,-0.962507430512218,0,0,0,92,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531651221618,0.176324559604123,0.0729704874966379,0.410960657502854,-0.00218156852094742,0.108854613845373,0.237332667011743,-0.0260558133046503,0.271576247528094,-0.560016912945875,-2.04358677163039,0,0,0,93,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531632518046,-0.123264679043201,-0.342615299229815,-1.6166914165982,-0.708739832512067,0.354410771833743,0.575590439860162,-0.142755422807483,0.116448944438833,0.489866871702667,0.524281236714435,0,0,0,94,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531613777579,-0.0238774531084313,0.105852978479621,0.165930178353024,0.345730175187862,0.32999052801682,0.568455559485221,0.233973126018393,-0.308888744444034,0.62079911815458,0.762229606851807,0,0,0,95,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531684342456,0.559473447968545,0.336406038048563,0.469607222162796,0.357664291477436,-2.19350286017921,-1.36995016712953,-0.888245802803175,-1.15789881045066,0.662870103073435,-0.220756608378033,0,0,0,96,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531643472116,0.458975353502516,0.238621430012501,0.794145518603635,0.24353595812162,1.77360582245975,-0.177670091877905,0.904859484363521,0.366325264573409,0.357559297296977,0.318386098417759,0,0,0,97,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531614327225,-0.186558896562755,0.102246379905232,0.832603246896409,0.205608022032633,-1.10321608045519,0.236745721130029,0.243135413169529,-0.179989923257115,0.122078565128816,0.407744149529806,0,0,0,98,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
-1.75531654343214,0.0722768164869642,0.180198107878618,1.04411398910064,0.142335518026396,-0.808025794080193,-0.495439878983386,0.168701719891053,0.0503037475380478,0.094949564041831,0.4453442491338,0,0,0,99,AR-experiment_lm_diff_corr,100,2021-02-13T16:58:55.943807Z
