none,feat_1_,feat_2_,feat_3_,feat_4_,feat_5_,feat_6_,feat_7_,feat_8_,feat_9_,feat_10_,correlation,pre_grouped,test_id,model_type,No_test_obs,response,joint_prob
8.36239997643353,-0.665567625792308,0.675777120374615,-1.98287813359096,0.651742882168668,-0.689601863917101,1.9690533900485,4.01712186648608,-1.32422287965108,0.334432374301677,-1.34825711785702,0,0,28,experiment_lm1,100,10,3.12851762948968e-05
8.36239997643356,-0.665567625653365,0.675777120353469,-1.98287813361211,0.651742882147521,-0.689601863938246,1.96905339002736,4.01712186646493,0.675777120353448,0.334432374280533,0.651742882147515,0,0,29,experiment_lm1,100,11,6.73096559582247e-05
8.36239997643352,-0.665567625931249,0.675777120395761,-1.98287813356981,0.651742882189813,-0.689601863895953,-1.0309466099689,1.01712186646867,-1.32422287962994,1.33443237433566,-0.348257117823029,0,0,30,experiment_lm1,100,5,4.59515948420424e-05
8.36239997643353,-0.665567625896514,0.675777120390474,-1.9828781335751,-0.348257117828321,1.31039813612444,1.96905339006436,-1.98287813357514,-1.32422287963522,1.33443237433038,-0.348257117828318,0,0,31,experiment_lm1,100,6,9.85948322531214e-05
8.36239997643352,-0.665567625931247,0.675777120395761,-1.98287813356981,-0.348257117823035,-0.689601863895956,1.96905339006965,-1.98287813356986,-1.32422287962994,1.33443237433566,0.651742882189807,0,0,32,experiment_lm1,100,12,9.85948322531214e-05
8.36239997643353,-0.665567626000719,0.675777120406333,-1.98287813355924,-1.3482571178253,1.3103981361403,1.96905339008022,-1.98287813355928,-1.32422287961936,-0.665567625679451,-0.348257117812458,0,0,33,experiment_lm1,100,12,0.000144421194977648
8.36239997643352,-0.665567625653368,0.675777120353469,1.01712186642637,0.651742882147522,1.31039813608743,1.96905339002736,1.01712186642638,0.675777120353448,-0.665567625732313,-0.348257117865321,0,0,34,experiment_lm1,100,11,0.000144815862391467
8.36239997643354,-0.665567625861778,0.675777120385188,1.01712186645809,0.651742882179241,1.31039813611915,-1.03094660997947,-1.98287813358043,-1.32422287964051,0.33443237431225,0.651742882179235,0,0,35,experiment_lm1,100,1,0.000212125518349692
8.36239997643351,-0.665567625931249,0.675777120395761,1.01712186646867,-0.348257117823035,1.31039813612972,-4.0309466100074,1.01712186646867,0.675777120395741,-0.665567625690021,-1.34825711783587,0,0,36,experiment_lm1,100,7,1.45809238964393e-05
8.36239997643351,-0.665567625965984,0.675777120401047,1.01712186647395,-0.348257117817749,-2.68960186391635,1.96905339007493,-1.98287813356457,-1.32422287962465,0.334432374328109,-0.348257117817743,0,0,37,experiment_lm1,100,6,4.59515948420424e-05
8.36239997643352,-0.665567625827041,0.675777120379901,1.0171218664528,-1.34825711785174,-0.689601863911811,-1.03094660998476,1.01712186645281,0.67577712037988,1.3344323743198,-0.348257117838888,0,0,38,experiment_lm1,100,10,6.79565745993367e-06
8.36239997643354,-0.665567626104925,0.675777120422194,1.0171218664951,-1.34825711780945,-2.68960186389521,-1.03094660994247,-1.98287813354343,-1.3242228796035,0.334432374349255,-0.348257117796598,0,0,39,experiment_lm1,100,10,1.45809238964393e-05
8.36239997643354,-0.665567625514427,0.675777120332324,4.01712186644366,0.651742882126376,1.31039813606629,1.96905339000621,-1.9828781336333,2.67577712035801,0.334432374259386,0.651742882126371,0,0,40,experiment_lm1,100,-1,4.58263627245264e-05
8.36239997643353,-0.665567625549161,0.67577712033761,4.01712186644895,0.651742882131662,1.31039813607157,1.9690533900115,1.01712186641052,0.675777120337588,-0.665567625748173,-0.34825711788118,0,0,41,experiment_lm1,100,9,6.73096559582247e-05
8.36239997643353,-0.665567625618633,0.675777120348184,4.01712186645952,0.651742882142236,-0.689601863943534,1.96905339002207,1.01712186642109,-1.32422287967752,0.334432374275245,0.65174288214223,0,0,42,experiment_lm1,100,15,6.73096559582247e-05
8.36239997643353,-0.665567625410219,0.675777120316466,4.0171218664278,-0.34825711790233,1.31039813605043,1.96905338999035,1.01712186638937,2.67577712034215,1.33443237425637,0.651742882110509,0,0,43,experiment_lm1,100,14,9.92711517871451e-06
8.36239997643352,-0.66556762600072,0.675777120406334,4.01712186651767,-1.3482571178253,-2.68960186391106,-4.03094660999683,-1.98287813355929,2.67577712043202,-0.66556762567945,-0.348257117812457,0,0,44,experiment_lm1,100,12,1.46409329194354e-06
8.36239997643353,-0.665567625583898,2.67577712036851,-1.98287813362268,0.65174288213695,1.31039813607686,1.96905339001678,1.01712186641581,2.67577712036858,-0.665567625742887,0.651742882136944,0,0,45,experiment_lm1,100,18,6.7126216607014e-05
8.36239997643352,-0.665567625757572,2.67577712039495,-1.98287813359625,-0.348257117849467,1.31039813610329,1.96905339004322,1.01712186644224,-1.32422287965637,-0.665567625716455,0.651742882163374,0,0,46,experiment_lm1,100,10,0.000144421194977648
8.36239997643352,-0.665567625722838,2.67577712038966,-1.98287813360153,-0.348257117854754,-0.689601863927676,1.96905339003793,4.01712186647551,-1.32422287966165,0.334432374291105,-0.34825711785475,0,0,47,experiment_lm1,100,5,2.13580611161823e-05
8.36239997643353,-0.665567626000718,2.67577712043195,-1.98287813355924,-0.348257117812461,-2.68960186391106,-1.03094660995833,-1.98287813355928,0.675777120406313,0.334432374333396,0.65174288220038,0,0,48,experiment_lm1,100,5,2.13580611161823e-05
8.36239997643352,-0.665567625792307,2.67577712040023,1.01712186644752,0.651742882168667,-0.6896018639171,-1.03094660999004,-1.982878133591,0.675777120374594,1.33443237431452,-0.348257117844176,0,0,49,experiment_lm1,100,12,1.45809238964393e-05
8.36239997643354,-0.665567625792307,2.67577712040023,1.01712186644752,-1.34825711785702,-0.689601863917102,-1.03094660999005,1.01712186644752,0.675777120374596,-0.665567625711167,0.651742882168662,0,0,50,experiment_lm1,100,8,1.45809238964393e-05
8.36239997643353,-0.665567626000719,2.67577712043195,4.01712186651767,0.651742882200387,-2.68960186391107,-4.03094660999683,-1.98287813355928,-1.32422287961936,-0.665567625679448,-0.348257117812457,0,0,51,experiment_lm1,100,7,6.758667452858e-06
8.3623999764335,-0.665567625722838,2.67577712038966,4.01712186647538,-0.348257117854755,1.310398136098,-1.03094661000062,-1.98287813360158,-1.32422287966166,0.334432374291103,0.65174288215809,0,0,52,experiment_lm1,100,21,3.12851762948968e-05
8.36239997643353,0.33443237455786,-1.32422287969427,-1.98287813363415,0.651742882125476,1.31039813606539,1.96905339000531,4.01712186644289,0.675777120331402,0.334432374258485,-0.348257117887367,0,0,53,experiment_lm1,100,8,6.73096559582247e-05
8.36239997643352,0.334432374627331,-1.32422287970484,-1.98287813364472,0.651742882114903,1.31039813605481,1.96905338999474,4.01712186643231,0.67577712032083,1.33443237426075,0.651742882114895,0,0,54,experiment_lm1,100,1,4.58263627245264e-05
8.36239997643353,0.334432374141038,-1.32422287963083,-1.98287813357071,0.651742882188912,-2.68960186392254,1.96905339006875,-1.98287813357076,-1.32422287963084,-0.665567625690923,0.651742882188906,0,0,55,experiment_lm1,100,8,0.000211547411584662
8.36239997643354,0.334432374210509,-1.3242228796414,-1.98287813358129,-1.34825711784735,1.31039813611825,-1.03094660998037,1.0171218664572,-1.32422287964141,1.33443237432419,-1.34825711784734,0,0,56,experiment_lm1,100,10,9.92711517871451e-06
8.36239997643353,0.33443237441892,-1.32422287967312,-1.98287813361301,-1.34825711787907,-0.689601863939153,1.96905339002645,4.01712186646403,-1.32422287967313,1.33443237429247,0.651742882146616,0,0,57,experiment_lm1,100,3,1.45411864296296e-05
8.36239997643352,0.33443237441892,-1.32422287967312,1.01712186642547,-0.348257117866229,1.31039813608653,1.96905339002646,-1.98287813361305,0.675777120352548,-0.665567625733215,0.651742882146613,0,0,58,experiment_lm1,100,16,0.000212125518349692
8.36239997643353,0.334432374175773,-1.32422287963612,1.01712186646248,-0.348257117829221,1.31039813612354,-4.03094661001358,-1.98287813357605,0.675777120389554,0.334432374316636,-1.34825711784205,0,0,59,experiment_lm1,100,4,1.45809238964393e-05
8.36239997643353,0.334432374488389,-1.32422287968369,1.0171218664149,-0.348257117876801,-0.689601863949721,1.96905339001588,1.0171218664149,0.675777120341973,0.334432374269057,0.651742882136041,0,0,60,experiment_lm1,100,9,6.74935966038219e-05
8.36239997643354,0.334432374141038,-1.32422287963083,1.01712186646776,-1.34825711783678,-0.689601863896859,-1.0309466099698,-1.98287813357076,-1.32422287963084,1.33443237433476,-1.34825711783677,0,0,61,experiment_lm1,100,2,6.77713721974296e-06
8.36239997643352,0.334432374453656,-1.32422287967841,4.01712186645862,0.651742882141333,1.31039813608124,-1.03094661001738,-1.98287813361833,0.675777120347261,1.33443237428718,-1.34825711788435,0,0,62,experiment_lm1,100,7,9.92711517871451e-06
8.36239997643352,0.334432374557861,-1.32422287969426,4.01712186644276,0.651742882125475,-0.689601863960293,-1.03094661003324,1.01712186640433,0.675777120331401,1.33443237427133,0.651742882125472,0,0,63,experiment_lm1,100,5,1.45809238964393e-05
8.36239997643353,0.334432374349451,-1.32422287966255,4.01712186647448,0.651742882157195,-2.68960186395426,1.96905339003703,-1.98287813360247,-1.32422287966255,-0.665567625722643,0.651742882157189,0,0,64,experiment_lm1,100,12,6.7126216607014e-05
8.36239997643351,0.334432374349449,0.67577712036314,-1.98287813360244,0.651742882157194,1.3103981360971,-1.03094661000152,-1.98287813360248,2.67577712038883,0.334432374290202,-1.34825711786849,0,0,65,experiment_lm1,100,7,2.13580611161823e-05
8.36239997643355,0.33443237434945,0.67577712036314,-1.98287813360244,0.651742882157194,-0.689601863928578,1.96905339003703,-1.98287813360249,0.67577712036312,-0.665567625722642,0.651742882157187,0,0,66,experiment_lm1,100,-1,0.000212125518349692
8.36239997643353,0.334432374279979,0.675777120373713,-1.98287813359186,-0.348257117845081,1.31039813610768,1.9690533900476,-1.9828781335919,-1.32422287965199,0.334432374300777,-1.34825711785792,0,0,67,experiment_lm1,100,1,6.73096559582247e-05
8.36239997643353,0.334432374106303,0.675777120400145,-1.98287813356543,-0.348257117818648,1.31039813613411,-4.03094661000301,-1.98287813356547,-1.32422287962556,0.334432374327208,-0.348257117818645,0,0,68,experiment_lm1,100,6,4.59515948420424e-05
8.36239997643351,0.334432374175774,0.675777120389573,-1.982878133576,-0.348257117829222,-2.68960186392783,1.96905339006346,-1.98287813357605,-1.32422287963613,-0.665567625696209,0.65174288218362,0,0,69,experiment_lm1,100,8,9.85948322531214e-05
8.36239997643351,0.334432374384185,0.675777120357854,-1.98287813360772,-0.348257117860939,-2.68960186395955,-1.03094661000681,1.01712186643076,2.67577712038354,1.33443237429776,0.6517428821519,0,0,70,experiment_lm1,100,13,4.62668036668967e-06
8.36239997643353,0.334432374279979,0.675777120373713,-1.98287813359186,-1.34825711785792,-0.689601863918001,1.9690533900476,1.01712186644662,-1.32422287965198,-0.665567625712067,-0.348257117845076,0,0,71,experiment_lm1,100,10,4.59515948420424e-05
8.36239997643355,0.33443237462733,0.675777120320849,1.01712186639375,0.651742882114902,1.31039813605481,1.96905338999474,1.01712186639376,0.675777120320827,0.334432374247912,-0.348257117897943,0,0,72,experiment_lm1,100,13,6.74935966038219e-05
8.36239997643354,0.334432374557859,0.675777120331421,1.01712186640433,0.651742882125474,-0.689601863960298,1.96905339000531,1.01712186640433,-1.32422287969427,1.33443237427132,0.651742882125467,0,0,73,experiment_lm1,100,14,4.59515948420424e-05
8.36239997643353,0.334432374523125,0.675777120336707,1.01712186640961,0.651742882130761,-2.68960186398069,1.9690533900106,4.01712186644817,-1.32422287968899,-0.665567625749075,0.651742882130757,0,0,74,experiment_lm1,100,16,3.12851762948968e-05
8.36239997643353,0.334432374662066,0.675777120315562,1.01712186638846,-0.348257117903232,1.31039813604953,1.96905338998945,4.01712186642703,-1.32422287971013,0.334432374242627,0.651742882109611,0,0,75,experiment_lm1,100,6,4.59515948420424e-05
8.36239997643355,0.334432374384185,0.675777120357854,1.01712186643076,-1.34825711787378,-0.689601863933863,1.96905339003174,1.01712186643076,-1.32422287966784,-0.665567625727927,-0.348257117860933,0,0,76,experiment_lm1,100,5,3.1370670945603e-05
8.36239997643355,0.334432374592595,0.675777120326132,4.01712186643747,0.651742882120186,1.3103981360601,1.96905339000002,1.01712186639904,-1.32422287969956,-0.665567625759647,-1.34825711790549,0,0,77,experiment_lm1,100,16,3.12851762948968e-05
8.36239997643354,0.334432374523125,0.675777120336707,4.01712186644804,-0.348257117882083,-0.689601863955006,-1.03094661002795,1.01712186640962,0.675777120336687,0.334432374263776,-0.348257117882081,0,0,78,experiment_lm1,100,8,9.98144601585998e-06
8.36239997643353,0.334432374314715,2.67577712039404,-1.98287813359714,0.65174288216248,1.31039813610239,-1.03094660999623,-1.98287813359719,0.675777120368407,-0.665567625717355,-1.3482571178632,0,0,79,experiment_lm1,100,10,3.12851762948968e-05
8.36239997643349,0.334432374453655,2.6757771203729,-1.9828781336183,-0.348257117871515,1.31039813608124,-1.03094661001738,-1.98287813361833,2.67577712037297,0.334432374274344,0.651742882141328,0,0,80,experiment_lm1,100,13,2.13580611161823e-05
8.36239997643352,0.334432374384186,2.67577712038347,-1.98287813360772,-0.348257117860939,-2.68960186395955,1.96905339003174,-1.98287813360776,2.67577712038354,-0.665567625727928,0.6517428821519,0,0,81,experiment_lm1,100,16,1.45411864296296e-05
8.36239997643353,0.334432374523125,2.67577712036232,1.01712186640961,0.651742882130761,1.31039813607067,-4.03094661006644,-1.98287813362891,2.6757771203624,1.33443237427661,0.651742882130754,0,0,82,experiment_lm1,100,4,4.61407125091508e-06
8.36239997643354,0.334432374453657,2.6757771203729,1.01712186642018,-0.348257117871514,-0.689601863944434,1.96905339002117,-1.98287813361833,-1.32422287967842,1.33443237428718,-0.348257117871511,0,0,83,experiment_lm1,100,14,1.45809238964393e-05
8.36239997643354,1.33443237452599,-1.32422287967931,-1.98287813361919,0.651742882140434,1.31039813608034,1.96905339002027,-1.98287813361924,-1.32422287967932,1.33443237428628,-1.34825711788525,0,0,84,experiment_lm1,100,7,3.11999146432014e-05
8.36239997643354,1.3344323746302,-1.32422287969517,-1.98287813363506,0.651742882124573,1.31039813606448,1.96905339000441,1.01712186640343,-1.32422287969518,-0.665567625755264,0.651742882124567,0,0,85,experiment_lm1,100,14,0.000211547411584662
8.36239997643352,1.33443237438705,-1.32422287965816,-1.98287813359805,0.651742882161579,-0.68960186392419,-1.03094660999713,-1.98287813359809,-1.32422287965817,0.334432374294588,0.651742882161573,0,0,86,experiment_lm1,100,7,9.85948322531214e-05
8.36239997643353,1.33443237476914,-1.32422287971631,-1.98287813365619,-0.348257117909421,1.31039813604334,1.96905338998326,4.01712186642084,-1.32422287971632,1.33443237424928,0.65174288210342,0,0,87,experiment_lm1,100,11,2.12998538824876e-05
8.36239997643351,1.33443237445652,-1.32422287966874,-1.98287813360862,-0.348257117861843,1.31039813609092,-1.03094661000771,1.01712186642986,-1.32422287966875,-0.665567625728837,-0.348257117861839,0,0,88,experiment_lm1,100,2,6.73096559582247e-05
8.36239997643353,1.3344323746302,-1.32422287969517,-1.98287813363505,-0.348257117888275,1.31039813606448,-1.03094661003414,1.01712186640343,2.67577712035621,0.334432374257584,-0.348257117888271,0,0,89,experiment_lm1,100,3,1.45809238964393e-05
8.36239997643355,1.3344323746302,-1.32422287969517,1.01712186640342,0.651742882124574,-0.689601863961197,-1.03094661003415,1.01712186640343,-1.32422287969518,1.33443237427043,0.651742882124568,0,0,90,experiment_lm1,100,14,2.13580611161823e-05
8.36239997643351,1.33443237449126,-1.32422287967402,1.01712186642457,0.651742882145719,-2.68960186396573,-1.03094661001299,1.01712186642458,-1.32422287967403,0.334432374278731,-0.348257117867122,0,0,91,experiment_lm1,100,12,1.45809238964393e-05
8.3623999764335,1.33443237469967,-1.32422287970574,1.01712186639285,-0.348257117898851,1.31039813605391,1.96905338999384,1.01712186639286,-1.32422287970575,0.334432374247008,-0.348257117898849,0,0,92,experiment_lm1,100,10,4.59515948420424e-05
8.36239997643353,1.3344323746302,-1.32422287969516,1.01712186640342,-0.348257117888274,-0.689601863961197,1.96905339000441,1.01712186640343,-1.32422287969518,-0.665567625755263,0.651742882124566,0,0,93,experiment_lm1,100,-3,6.73096559582247e-05
8.36239997643355,1.33443237473441,-1.32422287971103,1.01712186638757,-1.34825711791697,-0.689601863977058,1.96905338998855,1.01712186638757,2.67577712034035,-0.665567625771122,0.651742882108707,0,0,94,experiment_lm1,100,4,9.92711517871451e-06
8.36239997643352,1.33443237442179,0.675777120362239,-1.98287813360334,0.651742882156291,1.3103981360962,-4.03094661004092,-1.98287813360338,0.675777120362218,-0.665567625723543,-0.348257117856551,0,0,95,experiment_lm1,100,1,3.12851762948968e-05
8.36239997643353,1.33443237469967,0.675777120319948,-1.98287813364563,-0.348257117898851,1.31039813605391,1.96905338999384,1.01712186639285,-1.32422287970575,1.33443237425985,-0.348257117898845,0,0,96,experiment_lm1,100,11,2.13580611161823e-05
8.36239997643354,1.33443237452599,0.675777120346379,-1.98287813361919,-0.348257117872416,-0.689601863945337,1.96905339002027,-1.98287813361924,0.675777120346359,-0.6655676257394,-0.348257117872411,0,0,97,experiment_lm1,100,17,4.59515948420424e-05
8.36239997643351,1.33443237459547,0.675777120335806,-1.98287813362977,-0.348257117882987,-0.689601863955911,1.96905339000969,1.01712186640871,-1.32422287968989,-0.665567625749977,0.651742882129852,0,0,98,experiment_lm1,100,14,6.73096559582247e-05
8.36239997643354,1.33443237473441,0.675777120314661,4.017121866426,-0.348257117904133,-0.689601863977057,1.96905338998855,1.01712186638757,-1.32422287971103,-0.665567625771119,-1.34825711791697,0,0,99,experiment_lm1,100,10,6.77713721974296e-06
8.36239997643351,1.33443237483861,2.67577712032442,-1.98287813366677,0.651742882092855,-0.689601863992911,1.96905338997269,1.01712186637171,0.67577712029878,1.3344323742387,0.651742882092847,0,0,100,experiment_lm1,100,13,9.92711517871451e-06
8.30419999627572,-0.659747626986449,-1.31840288068875,-1.97705813462863,0.657562881131007,-0.68378186495476,1.97487338901084,-1.97705813462868,2.68159711936263,-0.659747626748826,-0.342437118881838,0.1,0,1,experiment_lm1,100,6,0.000144421194977648
8.30419999627571,-0.65974762698645,-1.31840288068875,-1.97705813462864,0.657562881131008,-0.683781864954763,1.97487338901084,1.02294186540988,-1.31840288068875,-0.659747626748823,0.657562881131011,0.1,0,2,experiment_lm1,100,15,0.000455141545580461
8.30419999627572,-0.659747627160125,-1.31840288066232,-1.9770581346022,0.657562881157439,-2.68378186495403,-1.02512661100126,-1.97705813460224,0.681597119363382,0.340252373290451,0.657562881157443,0.1,0,3,experiment_lm1,100,9,9.85948322531214e-05
8.30419999627572,-0.659747627055919,-1.31840288067818,-1.97705813461806,-0.342437118871267,-0.683781864944187,1.97487338902141,-1.9770581346181,0.681597119347523,-0.659747626738255,0.657562881141584,0.1,0,4,experiment_lm1,100,13,0.000310720350602813
8.30419999627572,-0.659747627299066,-1.31840288064117,-1.97705813458106,-0.342437118834262,-0.683781864907183,-4.02512661101864,1.02294186545746,-1.31840288064117,-0.659747626701248,-1.3424371188471,0.1,0,5,experiment_lm1,100,9,3.12851762948968e-05
8.30419999627572,-0.659747627229597,-1.31840288065175,-1.97705813459163,-0.342437118844835,-2.68378186494346,-1.02512661099069,-1.97705813459167,0.681597119373956,-0.65974762671182,0.657562881168016,0.1,0,6,experiment_lm1,100,9,9.85948322531214e-05
8.3041999962757,-0.659747627229595,-1.31840288065175,-1.97705813459163,-0.342437118844835,-2.68378186494346,-1.02512661099069,1.02294186544688,-1.31840288065174,-0.659747626711821,-0.342437118844834,0.1,0,7,experiment_lm1,100,9,6.73096559582247e-05
8.30419999627571,-0.659747626951714,-1.31840288069404,-1.97705813463392,-1.34243711889996,1.31621813506564,1.97487338900555,-1.97705813463396,2.68159711935735,-0.659747626754112,0.657562881125725,0.1,0,8,experiment_lm1,100,4,9.83261312502153e-05
8.30419999627569,-0.659747626986451,-1.31840288068875,-1.97705813462864,-1.34243711889467,1.31621813507093,1.97487338901084,1.02294186540988,-1.31840288068875,0.340252373264019,-0.342437118881838,0.1,0,9,experiment_lm1,100,10,9.85948322531214e-05
8.30419999627572,-0.659747627229597,-1.31840288065175,-1.97705813459163,-1.34243711885766,-0.683781864917755,-4.02512661102921,1.02294186544688,0.681597119373955,-0.65974762671182,-0.342437118844834,0.1,0,10,experiment_lm1,100,4,2.13580611161823e-05
8.30419999627572,-0.659747627160126,-1.31840288066232,-1.9770581346022,-1.34243711886824,-2.68378186495404,-1.02512661100126,-1.97705813460225,2.68159711938907,0.340252373290452,0.657562881157443,0.1,0,11,experiment_lm1,100,4,1.45411864296296e-05
8.30419999627572,-0.659747627021185,-1.31840288068346,-1.97705813462335,-1.34243711888938,-2.68378186497518,-1.0251266110224,4.02294186545373,0.681597119342237,0.340252373269307,0.657562881136297,0.1,0,12,experiment_lm1,100,6,9.92711517871451e-06
8.30419999627571,-0.659747626847508,-1.3184028807099,1.02294186538876,0.657562881109861,1.31621813504978,1.9748733889897,1.02294186538873,-1.31840288070989,-0.65974762676997,-0.342437118902982,0.1,0,13,experiment_lm1,100,-1,0.000310720350602813
