trend,cosyear,sinyear,temp,atemp,windspeed,hum
50,0.651898995878713,0.758305808478562,5.405199,2.30378,14.956745,40.7826
73,0.309016994374947,0.951056516295153,6.917377,4.999748,12.348703,65.5652
177,-0.995521372414475,0.0945367498171996,24.0775,26.042264,7.208396,65.8333
361,0.997630305306586,-0.0688024268023196,6.05911,2.478284,19.695387,50.3913
235,-0.618671403262503,-0.785649855078715,23.646651,25.625672,16.958236,60.5
609,-0.49002866642906,-0.871706318709322,27.406651,30.375164,7.583529,63.8333
329,0.814046093508218,-0.580800273453801,9.664151,9.415742,4.5841936,68.1667
126,-0.563150724274919,0.82635419872391,16.44,17.832986,10.75015,54.125
211,-0.882048024955854,-0.471159507673864,29.874151,32.166536,11.042471,48.0833
309,0.570242292691787,-0.821476553302414,8.371651,7.915628,6.1676314,73.4583
242,-0.519743812155516,-0.854322169749827,22.863349,24.333986,5.5833311,59.7917
112,-0.349647455251228,0.936881346295431,13.62,13.707986,15.458575,88.7917
618,-0.349647455251229,-0.936881346295431,19.416651,21.333164,17.333771,50.375
651,0.209314645963048,-0.977848341505657,10.486651,9.832136,9.791514,49.4583
150,-0.847540922892831,0.530730048161934,28.425,31.875278,7.459043,63.6667
613,-0.428891937912483,-0.903355802324685,26.623349,30.792878,12.583136,74.125
159,-0.91928596971861,0.393590276656467,29.991651,34.000214,10.042161,56.8333
390,0.908817637339503,0.417193602612317,8.058349,7.4993,4.9175186,76.9583
154,-0.882048024955853,0.471159507673864,21.845,23.249936,8.250514,45.625
709,0.935367949313148,-0.353676122176372,12.484151,12.74795,12.750636,92.5
4,0.997630305306586,0.0688024268023199,2.666979,-0.868180000000001,12.5223,43.6957
325,0.772156584499164,-0.635432300890177,11.583349,11.831936,7.959064,96.25
279,0.0902516100310407,-0.995918996147179,16.009151,17.290664,1.5002439,68.4167
566,-0.949717842791432,-0.313107040935827,23.294151,24.45965,14.000789,84.4167
237,-0.591261444863578,-0.806479946320945,24.9,27.542378,5.6254875,76.125
338,0.893918596519257,-0.448229341740411,10.134151,9.99905,4.1679561,82.7083
672,0.541627820655981,-0.840618405634478,8.136651,5.373836,18.125443,49.125
136,-0.696376225596872,0.717676913675962,18.398349,19.542914,18.582718,83.7917
454,0.0387222808921745,0.999250011239683,9.39,8.790986,9.250489,58.0833
559,-0.980469160361632,-0.196672889793576,26.388349,28.083578,5.41695,48.5833
588,-0.766658819300159,-0.642054713236564,24.5475,26.125622,13.834093,73.2917
82,0.158559385103135,0.987349442393986,5.395,1.874978,16.333729,80.5833
699,0.860961015888994,-0.508670943852104,6.021651,5.375222,3.9175436,64.9583
195,-0.976938492777182,-0.213520915439796,23.176651,25.208486,12.249811,59.125
657,0.309016994374947,-0.951056516295153,18.476651,19.501136,9.041918,81.5
675,0.584298173628368,-0.811539059007361,5.199151,2.583422,11.625371,56.7083
499,-0.671259957567532,0.741222010848596,18.946651,20.2934,14.250364,78.9583
343,0.929141411403174,-0.369724542890673,4.925,1.583192,15.625807,50.75
637,-0.0301203048469084,-0.999546280687357,17.4975,18.999536,15.249468,54.2917
458,-0.0301203048469079,0.999546280687357,13.933349,14.457878,6.708911,39.6667
19,0.946987753076075,0.321269661692364,4.298349,0.833300000000001,13.125568,53.8333
726,0.997630305306586,-0.0688024268023196,3.945849,-1.041628,23.458911,65.2917
163,-0.944187508834199,0.32940848222453,21.845,23.709164,20.45845,49.4583
51,0.638749422051527,0.769414826883938,6.256651,2.74895,20.625682,60.5
533,-0.969009825724406,0.247022180480935,19.8475,21.75035,9.708568,59.875
176,-0.993746580436178,0.111659007121695,23.96,26.083514,6.3337311,51.3333
553,-0.995521372414475,-0.0945367498172,32.498349,37.124258,10.958118,49.2083
83,0.141540295217043,0.989932495087353,4.415849,0.916591999999998,15.458575,49.5
522,-0.905193189891397,0.425000339969555,18.045849,19.791272,5.167375,61.125
391,0.901501684131884,0.432775592550431,11.975,11.415278,22.958689,74.125
301,0.452072203932305,-0.891981346459548,3.945849,-0.957742,23.541857,88.25
616,-0.381689220266659,-0.924290722193093,22.980849,24.333986,18.833968,79.9167
429,0.452072203932305,0.891981346459548,3.436651,-0.0827140000000011,15.333486,50.625
427,0.482507741761219,0.875891705144243,11.465849,11.290472,10.792293,62.125
249,-0.413278607782904,-0.910604630094216,20.160849,19.919114,6.5003936,91.7083
428,0.467359217158002,0.884067509943364,7.314151,3.999386,22.416257,40.3333
397,0.852077521101309,0.523415607365551,10.760849,10.332086,12.541529,67.2917
677,0.611886401268724,-0.790945656756777,8.552178,6.564806,23.304945,33.3478
380,0.966847813605278,0.255353295116187,0.93,-3.416242,15.500986,52.25
544,-0.998185534471859,0.0602132773657926,27.210849,28.583792,11.50055,42.25
39,0.782980103677063,0.622046748440868,-1.665199,-6.477322,12.652213,49.4783
521,-0.897743393534234,0.440518784350495,17.419151,18.708872,14.041525,61.3333
472,-0.267814305162174,0.963470548564149,20.591651,23.500142,18.333143,39.0417
199,-0.959932689659744,-0.280230675199216,28.503349,33.333614,8.7502,65.0417
124,-0.534372558280979,0.845249057353063,13.580849,13.166522,19.791264,44.4167
264,-0.16705162550212,-0.98594814996383,21.531651,20.627558,8.584375,90.2083
185,-0.99907411510223,-0.0430222330045306,27.093349,29.958308,8.459286,59.0417
572,-0.912374757970727,-0.409355958815622,28.503349,32.791358,19.082471,59.6667
251,-0.381689220266659,-0.924290722193093,22.55,22.210436,8.333393,89.7917
457,-0.0129102960750095,0.999916658654738,12.393911,12.215858,20.913313,50.4348
151,-0.856550995901004,0.516062391015853,27.915849,31.583822,13.875164,67.7083
53,0.611886401268724,0.790945656756777,2.421733,0.217321999999999,6.305571,42.3043
537,-0.98370929377361,0.179766585725562,29.874151,33.667772,7.958729,56.7917
234,-0.632103411187349,-0.774884041367041,22.119151,24.000422,9.833121,45.5417
288,0.242849722095935,-0.970063921851507,16.048349,17.208164,18.875039,48.6667
184,-0.999666648510511,-0.0258184402271331,26.153349,27.917522,5.4591064,63.7917
412,0.690173388242972,0.723644038295913,8.136651,7.207514,13.791682,63.4583
585,-0.798779372886365,-0.601624063224923,27.25,30.709322,7.4169,67.2917
697,0.842941537354783,-0.538005171538299,5.943349,3.124292,14.125007,50.625
575,-0.890027576434677,-0.455906693508459,25.918349,28.083578,11.416532,62.375
204,-0.932289213174513,-0.361713730729768,31.01,36.458714,11.334457,55.0833
660,0.357698238833125,-0.933837228822925,14.9125,15.874172,5.4593811,56.8333
563,-0.964614175691244,-0.263665492728008,30.461651,33.875078,7.666743,50.5833
629,-0.16705162550212,-0.98594814996383,20.160849,21.750086,10.333343,66.875
719,0.982125605868,-0.188226709843244,7.51,6.124322,8.875021,66.7917
345,0.941317317512847,-0.337522899594113,3.201651,1.832936,4.25115,67.0833
630,-0.150055398344653,-0.988677590232341,22.55,24.292208,19.000061,64.6667
467,-0.18399835165768,0.982926551979982,10.6825,9.581864,19.458743,46.625
508,-0.777597146973627,0.628762814595834,21.218349,22.584392,6.834,77.4583
56,0.570242292691787,0.821476553302414,5.2775,2.624672,12.500257,53.7917
456,0.00430353829624429,0.99999073973619,12.014151,11.540942,11.541889,67.625
356,0.988022665663698,-0.154308820664281,9.546651,8.915858,18.374482,68.625
278,0.0730951298980769,-0.997324973108156,15.225849,15.70805,9.041918,62.0833
269,-0.0816763953304229,-0.99665890175417,21.923349,21.91865,7.917457,88.5417
346,0.946987753076075,-0.321269661692365,5.2775,3.875108,9.41685,59
128,-0.591261444863578,0.806479946320945,17.0275,18.666236,11.792,58.875
217,-0.828770087174504,-0.559589262410177,25.683349,28.626164,15.29275,75.5
336,0.877960084700888,-0.478733840115789,6.060849,4.499864,6.4174811,61.2917
711,0.946987753076075,-0.321269661692364,5.9825,3.624308,10.916779,53.8333
538,-0.986657932891657,0.162807012938517,28.5425,31.791986,12.250414,57.375
710,0.941317317512847,-0.337522899594113,8.606651,6.331958,19.834479,59.6667
389,0.915864288267287,0.401487989205973,5.825849,3.458186,10.791757,64.375
497,-0.64534811322955,0.763888612790542,18.515849,19.957922,8.249911,48.0417
221,-0.788305055830526,-0.615284599963328,28.033349,29.208878,13.417286,42.4167
420,0.584298173628369,0.811539059007361,5.669151,0.874549999999999,28.250014,39.5833
557,-0.986657932891657,-0.162807012938517,25.683349,26.917886,10.166111,63.3333
162,-0.938377391740864,0.345612312670734,24.5475,26.45945,10.958989,74.7917
622,-0.284359187281003,-0.958717816987297,21.766651,23.209478,6.958821,67.25
667,0.467359217158002,-0.884067509943364,12.68,13.0004,23.9994,88
640,0.0215160974362213,-0.999768501979891,19.769151,19.793978,6.999825,87.1667
224,-0.75549331407268,-0.655156357209085,24.234151,26.626628,14.167418,72.9583
388,0.922639548840487,0.385663406243608,8.0975,7.041128,8.292389,83.5833
116,-0.413278607782904,0.910604630094216,21.14,21.959372,20.9174,83.5417
54,0.598180914405916,0.801361088174677,5.895644,3.086606,16.783232,69.7391
693,0.803927961832821,-0.594726686960763,5.081651,0.416971999999998,25.250357,40.4583
730,1,0,2.144151,-1.249858,10.374682,57.75
133,-0.658401584698049,0.752666827532008,16.479151,17.041514,9.04165,92.25
446,0.175531490421428,0.984473816752092,18.045849,19.083422,7.876654,83.125
103,-0.200890555130635,0.97961369164549,13.9725,14.540972,7.4169,54.0417
617,-0.365722523497269,-0.93072393103798,20.67,22.20905,15.041232,54.75
209,-0.897743393534234,-0.440518784350495,31.401651,35.873822,11.667246,54.25
348,0.957485188355039,-0.288482432880609,11.8575,11.207642,17.958814,63.4167
400,0.823923005757555,0.566701756291117,4.494151,1.458386,11.791732,68.7917
257,-0.284359187281004,-0.958717816987296,19.1425,20.542286,18.166782,70.9167
718,0.978740079966915,-0.20510449986862,7.6275,6.582692,12.334164,62.5417
385,0.941317317512847,0.337522899594113,0.146650999999999,-4.45825,14.917014,83.125
687,0.738326354003106,-0.674443618832946,8.0975,6.291236,15.250004,69.2917
23,0.922639548840488,0.385663406243607,-3.4226089,-8.21662,10.60811,49.1739
465,-0.150055398344653,0.988677590232341,12.993349,12.791378,16.708125,43.5
129,-0.605056069648849,0.796182863782616,17.0275,18.499586,7.749957,48.9167
647,0.141540295217043,-0.989932495087353,12.993349,12.915392,12.7501,76.1667
376,0.982125605868001,0.188226709843244,9.9775,9.207908,12.124789,80.2917
169,-0.973118337233262,0.230305670230612,24.860849,26.625836,6.834,66.6667
444,0.209314645963048,0.977848341505657,18.359151,19.543178,8.125157,80.7917
233,-0.64534811322955,-0.763888612790543,24.508349,26.124764,18.54225,47
421,0.570242292691787,0.821476553302414,5.120849,1.708328,13.750343,41
507,-0.766658819300159,0.642054713236564,20.905,22.33445,7.917189,76.5833
367,0.999407400739705,0.0344216116227456,-0.95,-7.66585,24.499957,44.125
653,0.242849722095936,-0.970063921851507,18.398349,19.5839,19.834479,70.75
79,0.209314645963049,0.977848341505657,12.230445,11.04251,19.348461,73.7391
652,0.226115685508288,-0.97410045517242,16.518349,17.541464,18.667004,64.0417
35,0.823923005757554,0.566701756291118,2.966651,0.0418279999999989,10.792293,92.9167
474,-0.300819807635668,0.953680996630446,15.421651,16.541036,4.4172564,61.25
504,-0.732494071613579,0.680773409477016,20.2,21.415928,5.626325,45.625
659,0.341570769167855,-0.939856057941895,13.815849,14.124314,11.125618,51
252,-0.365722523497269,-0.93072393103798,23.02,24.125492,10.291736,75.375
342,0.922639548840488,-0.385663406243607,5.669151,4.957772,5.5420189,69.5833
322,0.738326354003106,-0.674443618832945,7.470849,5.415878,15.041232,50.2083
478,-0.365722523497269,0.93072393103798,7.118349,3.87425,20.334232,76.6667
47,0.690173388242972,0.723644038295912,12.484151,12.291428,15.416968,50.5
449,0.12447926388679,0.992222209417932,12.5625,12.874208,14.791925,88.0833
110,-0.317191288589106,0.948361580012172,13.580849,13.956872,21.792286,40.7083
704,0.901501684131884,-0.432775592550431,12.601651,12.248792,21.709407,48.5
450,0.107381346664163,0.994217906893952,12.954151,12.9575,25.917007,47.7917
392,0.893918596519257,0.448229341740411,6.844151,5.541014,14.125543,54.3333
316,0.664855397964286,-0.746972087696555,12.719151,12.4163,18.875307,45.8333
294,0.341570769167855,-0.939856057941895,11.8575,12.082472,6.2086689,62.9167
701,0.877960084700888,-0.478733840115789,8.3325,7.707728,8.333393,82.3333
286,0.209314645963048,-0.977848341505657,17.889151,18.95855,15.000161,71.625
700,0.869589389346611,-0.493775550159978,6.021651,4.915664,4.0001814,80.6667
72,0.32534208471198,0.945596387427143,7.285199,5.912,9.174042,49.6957
291,0.292600335633348,-0.956234826591906,17.461733,17.913968,16.303713,89.5217
225,-0.744103939871361,-0.668063864213534,23.803349,25.209608,14.916411,81.75
662,0.389630449530789,-0.920971287716634,19.6125,20.875586,4.8762064,63.625
377,0.978740079966915,0.20510449986862,4.885849,0.457892000000001,25.333236,50.75
171,-0.980469160361632,0.196672889793576,23.999151,26.084636,11.458675,77.0417
296,0.373719714790468,-0.927541683579197,13.776651,14.166422,7.959064,77.2083
714,0.962309077454148,-0.271958157534106,7.235849,6.333278,7.12545,65.0417
92,-0.012910296075009,0.999916658654738,9.781651,8.998622,12.208271,48
582,-0.828770087174504,-0.559589262410176,28.150849,32.251214,19.458207,65.25
724,0.994670819911521,-0.103101697447434,5.691288,3.43469,11.304642,73.4783
614,-0.413278607782904,-0.910604630094216,24.743349,27.251714,9.542207,81.0417
236,-0.605056069648849,-0.796182863782616,24.155849,26.626364,14.125811,77.1667
516,-0.856550995901004,0.516062391015853,23.96,25.667714,13.083693,49.2917
106,-0.251190063884819,0.967937783024064,13.463349,13.415936,20.334232,47.9583
32,0.852077521101309,0.52341560736555,4.22,0.791522000000001,17.708636,77.5417
615,-0.397542814282556,-0.917583626059394,25.056651,27.375464,11.500282,73.625
395,0.869589389346611,0.493775550159978,10.33,9.166922,17.541739,41.6667
353,0.978740079966915,-0.205104499868619,10.134151,10.165964,4.1252436,59.5417
684,0.702527474169157,-0.711656622281774,7.118349,5.416472,10.250129,62.0417
670,0.512371412128424,-0.858763958275803,9.194151,8.416172,10.542182,58.1667
75,0.276096973097469,0.961129783872301,11.505,11.081978,14.041793,60.2917
93,-0.0301203048469081,0.999546280687357,18.946651,19.833314,25.833257,42.625
502,-0.708626678264459,0.705583610107178,19.886651,21.792458,15.374825,52
29,0.877960084700888,0.478733840115789,2.176534,0.521252000000001,4.9568342,72.2174
532,-0.964614175691244,0.263665492728008,21.688349,23.250728,11.166689,50.4167
433,0.389630449530789,0.920971287716634,11.309151,10.207478,27.7916,40.7083
174,-0.989314203970366,0.145799196919875,26.035849,27.334478,14.875675,57.3333
669,0.49751328890718,-0.867456354729597,8.8025,7.8326,11.166689,66.6667
610,-0.47495107206705,-0.880012203973536,24.743349,26.834,4.2927436,81.5
114,-0.381689220266659,0.924290722193093,20.513349,21.917,12.417311,77.6667
547,-0.999962959116266,0.0086069968886887,30.344151,33.541514,11.291443,51.875
337,0.886070621534138,-0.463550270902851,7.549151,7.0406,5.6252061,77.5833
95,-0.0645084494493162,0.997917160865392,10.369151,9.582128,17.625221,47.0833
357,0.990532452132223,-0.137278772113265,6.2175,3.749972,12.750368,54.25
514,-0.838279705217774,0.545240438540651,25.9575,28.417472,19.7918,68.4583
658,0.32534208471198,-0.945596387427143,14.755849,15.207572,7.874979,57.2917
627,-0.200890555130636,-0.97961369164549,17.9675,19.666664,14.416725,53.6667
453,0.0559169901006039,0.998435421155564,15.225849,15.832064,21.41655,43.9167
548,-0.999962959116266,-0.0086069968886887,28.738349,30.334508,13.082889,44.7083
396,0.860961015888994,0.508670943852104,14.050849,14.791508,12.667489,50.7917
403,0.793571608952147,0.608476870115126,4.063349,1.583786,8.959307,72.2917
229,-0.696376225596872,-0.717676913675962,25.448349,27.709028,15.624936,65.4583
147,-0.81901488666808,0.573772267904325,22.824151,24.417014,15.416164,72.9583
349,0.962309077454148,-0.271958157534106,9.625,7.74845,17.458525,50.0417
424,0.527077708642373,0.849817091527527,8.184356,6.99902,12.000839,80.4783
673,0.556017436657045,-0.831170626365808,7.314151,5.749508,12.000236,53.2917
422,0.556017436657045,0.831170626365808,9.233349,7.624964,17.958211,49.0833
201,-0.949717842791432,-0.313107040935827,30.305,38.540486,14.875407,69.125
80,0.19245158197083,0.981306470271609,12.758349,13.082372,15.12525,62.4583
634,-0.0816763953304229,-0.99665890175417,21.845,23.376458,16.3748,63.0833
231,-0.671259957567532,-0.741222010848596,24.7825,26.833736,6.999289,67.4167
636,-0.0473213883224323,-0.998879715585034,21.100849,22.666958,10.999993,69
105,-0.23449138957041,0.972118196629061,12.249151,12.082472,22.834136,88.8333
374,0.988022665663698,0.154308820664281,6.508712,5.042516,12.565984,64.6522
10,0.985220106756061,0.171293144181478,-0.0527230000000003,-3.363376,8.182844,68.6364
635,-0.0645084494493163,-0.997917160865392,22.55,24.12635,9.000914,69.0833
363,0.999407400739705,-0.0344216116227456,6.648349,5.041592,9.000579,63.6667
569,-0.932289213174514,-0.361713730729767,26.858349,29.541122,9.291761,69.4167
402,0.803927961832822,0.594726686960763,8.645849,7.832864,9.874393,49.625
520,-0.890027576434676,0.455906693508459,20.0825,22.166678,19.083811,48.7083
30,0.869589389346611,0.493775550159977,0.499151,-3.7075,12.541864,60.375
413,0.677614789046689,0.735417022963985,8.293349,7.45805,12.792243,53.4583
556,-0.989314203970366,-0.145799196919875,25.879151,27.876536,10.166379,66.75
483,-0.444378178104613,0.895839290734909,9.703349,8.915264,8.708325,48.9583
464,-0.133014706534197,0.991114063993455,14.990849,15.458108,23.999132,31.75
438,0.309016994374948,0.951056516295153,18.9075,20.208722,7.709154,50.7083
15,0.966847813605277,0.255353295116187,2.888349,-0.541677999999999,12.625011,48.375
196,-0.973118337233262,-0.230305670230612,24.273349,26.125358,13.958914,58.5
644,0.0902516100310416,-0.995918996147179,18.045849,19.542386,17.957675,66.4167
416,0.638749422051527,0.769414826883938,5.527822,3.477458,13.783039,59.4348
411,0.702527474169157,0.711656622281774,6.883349,5.790692,6.125475,75.2917
598,-0.645348113229551,-0.763888612790542,22.510849,23.66765,4.8756436,67.375
11,0.982125605868001,0.188226709843244,0.118169,-5.408782,20.410009,59.9545
415,0.651898995878712,0.758305808478563,5.16,2.043806,15.348561,50.7826
65,0.436651231956064,0.899630869652243,4.301733,-0.261574,22.870584,55.1304
49,0.664855397964287,0.746972087696555,10.760849,9.832664,34.000021,18.7917
203,-0.938377391740864,-0.345612312670734,31.910849,37.082942,8.791807,50
459,-0.0473213883224321,0.998879715585034,17.458349,19.2077,12.125325,46.9583
703,0.893918596519257,-0.448229341740411,14.364151,14.957564,11.666643,73.375
530,-0.954966754855255,0.29671281927349,22.471651,25.209278,17.000111,56.9583
383,0.952377575730397,0.304921224656289,0.93,-3.457492,14.750586,49.75
121,-0.490028666429059,0.871706318709322,17.810849,19.166978,12.291418,73
398,0.842941537354783,0.538005171538299,6.726651,4.416836,11.959232,52.6667
593,-0.70862667826446,-0.705583610107178,25.800849,27.209408,9.500332,51.9167
314,0.638749422051527,-0.769414826883938,7.235849,4.249922,21.083225,44.625
258,-0.267814305162175,-0.963470548564149,14.050849,14.45735,11.000261,59.0417
352,0.975064532257195,-0.221921513004165,5.003349,2.541578,11.584032,63.75
247,-0.444378178104613,-0.895839290734909,23.646651,25.292636,14.250632,79.0417
579,-0.856550995901004,-0.516062391015853,27.3675,30.667808,8.666718,65.9583
689,0.761104258660774,-0.648629561034982,9.585849,9.124022,5.542575,68.5
330,0.823923005757554,-0.566701756291118,13.580849,14.0828,13.999918,69.8333
99,-0.133014706534196,0.991114063993455,12.053349,12.164642,9.833389,85.75
107,-0.267814305162174,0.963470548564149,16.0875,17.207636,10.958989,54.25
300,0.436651231956063,-0.899630869652244,7.549151,5.041592,15.375093,58.5833
9,0.988022665663698,0.154308820664281,-0.910849000000001,-6.041392,14.958889,48.2917
451,0.0902516100310416,0.995918996147179,7.196651,4.833164,12.541864,29
624,-0.251190063884819,-0.967937783024064,19.26,21.16625,6.0422811,57
650,0.19245158197083,-0.981306470271609,12.5625,12.582686,15.751164,53.9167
466,-0.16705162550212,0.98594814996383,8.388712,6.260084,19.783358,46.9565
401,0.814046093508218,0.580800273453801,5.282623,3.564116,10.3046,62.2174
619,-0.333468778918187,-0.942761143390421,19.1425,20.583272,6.1676314,52
568,-0.938377391740864,-0.345612312670734,23.3725,25.12625,6.2926936,76.25
393,0.886070621534138,0.46355027090285,5.2775,1.999586,16.08335,31.125
7,0.99274872245774,0.120208044899353,-0.244999999999999,-5.291236,17.875868,53.5833
113,-0.365722523497269,0.930723931037979,19.338349,20.416358,12.875725,81.0833
260,-0.234491389570411,-0.972118196629061,15.8525,16.375442,11.958361,69.5
28,0.886070621534138,0.463550270902851,1.236534,-1.999684,9.739455,65.1739
305,0.512371412128424,-0.858763958275803,9.7425,9.748778,5.5001439,71.875
625,-0.234491389570411,-0.972118196629061,19.299151,20.5013,10.166714,73.4583
645,0.107381346664162,-0.994217906893952,11.544151,11.707658,9.457854,70.8333
281,0.124479263886789,-0.992222209417932,17.419151,18.582878,4.25115,72.75
486,-0.49002866642906,0.871706318709322,20.826651,22.083386,10.458432,65.9583
266,-0.133014706534196,-0.991114063993455,20.513349,21.251192,5.2516811,86.25
