none,feat_1_,feat_2_,feat_3_,feat_4_,feat_5_,feat_6_,feat_7_,feat_8_,feat_9_,feat_10_,correlation,pre_grouped,standardized,test_id,model_type,No_test_obs
-0.72416998089314,0.174288213392997,1.23014085495072,0.078056387153824,-0.300808903374048,0.390543347465794,-0.38011902272034,-0.209482162711143,-0.113184313581842,-0.416138338775823,0.805624943286711,0,0,0,30,experiment_lm1,100
-0.724169984408854,-0.153285300004221,-0.00953933649016485,1.22553745592159,0.419186658805428,-0.207773644660975,-0.276457202555964,-0.196617361026956,-0.582166700259378,0.0614741211671199,-0.79335278686938,0,0,0,31,experiment_lm1,100
-0.724169985626028,0.106362655870754,0.115265503635681,-1.02824678136944,-0.205048054841561,2.30192826849146,0.277752158528161,-0.401743960727795,-0.551961203053175,0.919185923733157,-0.591085698347589,0,0,0,32,experiment_lm1,100
-0.724169978178023,0.24038681156668,0.146115656873976,0.76191541325322,-0.587848156407371,-0.299734146569436,-0.0462291852845557,-1.16573926415447,4.7482287577838e-05,0.290272061078936,-1.17557867246246,0,0,0,33,experiment_lm1,100
-0.724169972377056,0.124670860352274,-0.62722423125295,-0.993343018338565,-0.340869565590072,-0.406724195378159,0.599322432538641,0.320886036787703,0.00877578261265508,0.135006628808922,-0.332949854654555,0,0,0,34,experiment_lm1,100
-0.724169980710339,-0.151152936442744,-0.20406686580019,0.129522675042595,0.445950464574001,-0.170023528979574,-0.267214002789687,0.765949841677574,-0.287082454777636,-0.602103377958591,1.34037806233191,0,0,0,35,experiment_lm1,100
-0.724169983976017,0.0127295337277408,-0.911839488297951,0.69503943971136,-0.0959340751210221,1.88401597009573,-1.44120208813787,0.320311303008375,-0.104077425567115,0.0357835280654535,0.704138176436197,0,0,0,36,experiment_lm1,100
-0.724169983053477,-0.0913193651180907,-1.07484974643546,0.0968417090066246,-0.00718017433790541,0.161767556639651,-0.610734293835403,0.475074035360623,0.134590859242384,0.440455396859356,-0.346915357825783,0,0,0,37,experiment_lm1,100
-0.724169983768247,0.035353526774866,-0.281242079406904,2.87187241418987,-0.0188661818117458,-2.09905187706247,0.656085112182165,0.844535111001096,0.326140293404352,0.0778004310212822,1.30704679938547,0,0,0,38,experiment_lm1,100
-0.724169981405965,-0.234346693145138,0.909234689146893,-0.955043711227974,-0.0580682083927012,-0.371121229288242,0.517222308967459,0.130297513996662,1.02120568030891,0.296181411027521,2.51831017128074,0,0,0,39,experiment_lm1,100
-0.724169978348402,-0.089734226699623,1.0869399127994,-0.957778054917215,-0.0398526876252594,-0.95029747147502,0.738561147552045,0.622121340948576,1.53300003474595,0.493358568793968,-0.00368009204865691,0,0,0,40,experiment_lm1,100
-0.724169977708284,0.0687378828043586,0.36670630876271,-0.549153572128017,0.125837484579636,1.31825041393122,-0.126705002186339,-0.00486952497413951,0.326953371149783,0.207716592832149,0.729697396425909,0,0,0,41,experiment_lm1,100
-0.724169983202367,-0.166703159362628,-0.549623057004452,1.30773123752942,-0.0931291574567691,0.000397839681314014,0.77812126518558,-0.983624799423026,-0.530777913057875,0.569389677272529,0.44509984706281,0,0,0,42,experiment_lm1,100
-0.72416997976469,0.0231041106876163,-0.0904181234934492,-0.637897833565529,-0.0590707295529764,0.163551430875872,-0.501936616965372,-0.100958242325652,0.452053818030345,-0.779833365310565,-1.46726104777334,0,0,0,43,experiment_lm1,100
-0.724169981693442,0.040479618014771,1.47368532612972,-0.297747727806936,-0.0433426964181369,1.07130619057656,0.523907926078216,-0.0720864199467917,-0.684248752376812,-0.0829770819804312,-1.38350939137841,0,0,0,44,experiment_lm1,100
-0.72416998479282,-0.284846168474765,-0.155484914005579,-0.158667339603817,-0.296486895282268,0.0735772648633947,-0.317577761033758,1.56047509585621,0.910741356997783,-0.191083028538715,2.91221927474084,0,0,0,45,experiment_lm1,100
-0.724169975290479,-0.118272843059904,-0.0130814981570397,-1.00829360737617,0.068687810936338,0.703378016074669,-0.113844055783808,-0.452465533626884,-0.483529197330945,0.3536496681654,1.34199487781614,0,0,0,46,experiment_lm1,100
-0.724169983373369,-0.13795011406926,-1.4558892976116,2.00852357456403,0.310785806667128,0.389965118634173,0.194671965646522,0.452313595879272,0.199478198948925,-0.364434461637722,1.13711959326009,0,0,0,47,experiment_lm1,100
-0.72416997986728,-0.0589022369715765,1.18528583186378,2.81329231959764,-0.392688874661056,1.32221785461271,-0.674567168054128,-0.186248995932186,1.17912013645302,-0.147072641745864,0.223616254186535,0,0,0,48,experiment_lm1,100
-0.724169987237489,-0.021322269028366,1.34176776452601,-0.966274612716856,-0.184741210220305,0.80374332588807,0.404795824835047,-0.469073104504122,0.430831065378383,0.29537752093048,0.748619636701377,0,0,0,49,experiment_lm1,100
-0.724169985722664,0.105359390594454,-0.470815780376671,-1.64167347229861,0.0424160579282507,0.713113385359087,0.113447306394502,-0.113156703419792,0.0158639996095138,0.0506148205608252,0.252042761434895,0,0,0,50,experiment_lm1,100
-0.724169983582483,0.0722358920594409,0.250869512854848,0.607097251151629,0.27627462164205,-1.36119524688655,0.0357369012667085,0.94939017081187,0.40279351332986,0.133714056004986,0.0763204271012386,0,0,0,51,experiment_lm1,100
-0.724169992564087,-0.113086634148268,0.556229297314211,0.753490721610931,-0.23761258934858,0.570821538820912,0.435734564977156,0.0372188017431262,0.982953552424448,-0.368199286250749,0.337249888350605,0,0,0,52,experiment_lm1,100
-0.724169980290284,-0.268751821758266,-1.52814221418088,-1.10829619036804,-0.46534506416011,0.584220031059589,-0.129927819217844,-0.772497955149038,-0.5067095923158,0.077076700886159,-1.52626007309362,0,0,0,53,experiment_lm1,100
-0.72416998121455,0.15958109749502,-1.69406295024541,1.20185479124272,0.0181457599939155,-0.549792017523113,0.982680188405786,0.604396619073415,0.400614066091443,-0.325307806506469,3.64229403172301,0,0,0,54,experiment_lm1,100
-0.724169986018123,-0.020413156378705,-1.02000245532067,0.664994500146104,-0.134873758615117,-0.602326750089628,0.566025229940863,0.242353553838021,0.813931466652827,-0.204337234566699,1.22491528108951,0,0,0,55,experiment_lm1,100
-0.724169980590873,-0.0659870282048295,-0.762286595273649,3.07732271026515,-0.254675653348024,0.69838599063665,-1.2234025704917,0.249874342515968,-0.309913153115485,0.105013748390417,-0.354958784018102,0,0,0,56,experiment_lm1,100
-0.724169982081092,0.27119134903884,0.326682494954781,4.98182759379326,0.633333163996331,-0.359268329934313,-0.0669339162207945,0.197177615613268,0.328531132746353,0.0345375678590302,1.83058706424765,0,0,0,57,experiment_lm1,100
-0.724169988845497,-0.330468186514123,-0.666369141243502,-0.112447421228222,0.00596172216055163,1.60330604815601,-0.306508497947151,0.232172747896664,-0.0287763603643374,0.250155241256562,-0.919870417850396,0,0,0,58,experiment_lm1,100
-0.724169986949042,0.438925527365095,0.342557298957056,0.215463697060276,0.487979074400449,-0.302978654905966,0.139133255517098,-0.191901093268257,0.0802698874425761,0.156162301684692,2.59177991212766,0,0,0,59,experiment_lm1,100
-0.724169987658166,-0.14510571056842,0.695830034946705,0.0854166534889864,0.29722646163653,0.32503319861251,-0.198870747526138,0.361036492891271,0.668172385082701,0.427636353195581,-0.578475702329191,0,0,0,60,experiment_lm1,100
-0.724169985434408,0.0554748603787436,0.0731234494108989,-1.37776581650884,-0.00351661382282831,0.889795584030489,0.552947469403379,-0.801471853463784,-0.0893427695710511,0.131027466091094,-3.50391176423401,0,0,0,61,experiment_lm1,100
-0.724169985019184,0.37243161495123,0.290694492391597,0.16227759336187,-0.160417896302118,-0.190687000645086,0.0446075924697121,0.914743182157023,-0.0938185028699349,0.119954064430165,2.08013574944565,0,0,0,62,experiment_lm1,100
-0.724169973178315,0.0529071929992959,-0.275580931521716,0.631845573825344,-0.388527093815955,0.400359855577476,0.79282409092667,-0.322469218320204,-0.214933267169207,0.0783131729500048,1.7256899453699,0,0,0,63,experiment_lm1,100
-0.724169981043372,0.366314645705799,-0.00726356207901568,-1.72057505253222,0.101050511748975,-0.386454525319425,0.0971603435962233,0.102920914838184,-0.49388949318692,-0.735216251148247,-1.15194808536477,0,0,0,64,experiment_lm1,100
-0.724169981040649,-0.242419149480158,0.28010119062912,-0.305979015653258,0.269627562711352,0.85041019939155,0.212828879171427,0.96181712418177,-1.29537988816192,-0.0197273566863961,-2.11767716745755,0,0,0,65,experiment_lm1,100
-0.724169974520029,0.174163186699954,-0.848424704465992,-4.02619383011319,0.626079507825116,-0.391927570634923,0.187312549045403,-0.714867355668194,-0.421926558344874,0.435615875754185,-2.76669767508991,0,0,0,66,experiment_lm1,100
-0.724169987189909,0.01388743327574,-0.157397573329375,-0.61297324582529,0.744079768092384,-0.769188910090887,0.514101690632987,0.0200938942222619,1.03211363808957,-0.253436189029237,-0.406288409869178,0,0,0,67,experiment_lm1,100
-0.724169970234121,-0.0227670866241192,-0.388927251268737,0.506877490128838,0.497255884659362,-0.00607075312570871,0.210790029476134,0.418809621755116,-0.0236092174048894,0.0961224016751213,-2.75996328731676,0,0,0,68,experiment_lm1,100
-0.724169987148397,0.534753805063852,0.407271641068548,0.378408379598732,-0.400320919516535,0.29871498432792,-0.137779657777155,0.420953053348038,-0.769974311348832,-0.40490101216747,-1.19978242382288,0,0,0,69,experiment_lm1,100
-0.724169984751891,0.0102072289507397,-0.757673882403546,-0.425558380826539,-0.117138330240023,-0.559062505064928,0.247708296039661,-0.230854229605968,-0.332142325260219,-0.016931743001226,0.271382703106225,0,0,0,70,experiment_lm1,100
-0.724169981319823,0.0127094985368298,0.091724909471241,1.46600050340449,-0.0755007348942472,-0.042840618804992,-0.197131903769859,-0.703778881140179,-0.82972978783647,-0.470733916024664,1.31240925075162,0,0,0,71,experiment_lm1,100
-0.724169983410309,0.110944125199453,-0.38050734129674,-2.10281796267771,0.917873320547193,0.686568612747306,0.971542927964441,0.431616000761096,-0.896743862232509,0.00813885107068649,-1.22757676457092,0,0,0,72,experiment_lm1,100
-0.724169987182465,0.0691623824772598,0.176431774082642,1.28073314316122,-0.196203722966205,0.0159754287020096,-0.342879770877979,-0.656104472794873,0.566919508843849,0.184607195832254,-0.180459878710397,0,0,0,73,experiment_lm1,100
-0.724169979556048,0.114391353087151,0.413780787477164,1.47113960932484,-0.0266993639992167,-0.211097748590456,-0.0605853565041485,-0.00239654357109283,-0.153063133494446,-0.59404564557911,0.398100254236169,0,0,0,74,experiment_lm1,100
-0.724169994945776,0.157181367207355,0.979443427367629,0.557904567949408,-0.423540406732593,-0.458319279829801,-0.962113874722063,0.174762256020802,0.423079947155349,0.434609324017125,2.60421049302408,0,0,0,75,experiment_lm1,100
-0.724169985294093,-0.126731165054015,1.12630700064907,1.7952273519531,0.0559886321943965,-0.00622047816644761,-0.26511150256943,0.159389760808065,-0.373016509381553,-0.117110971224683,-1.44387253832963,0,0,0,76,experiment_lm1,100
-0.724169986056556,0.30367492500409,-1.78642176548878,-0.32919259052901,0.445433364266822,-0.780810264517758,0.10615493523021,0.135332153825244,-0.859867820503451,0.294401483068684,-2.41427701133896,0,0,0,77,experiment_lm1,100
-0.724169987615499,-0.173604105088528,0.53376757781208,-1.21890337007138,-0.242272184925227,0.0798513443583734,-0.500073402299126,0.220903130531373,-0.348028425716256,-0.361744612999673,-2.76565726628271,0,0,0,78,experiment_lm1,100
-0.724169975307603,0.0256086245776357,0.487978942973025,1.05833823535615,-0.0871830350333403,0.571456523194246,-0.415322918566665,0.174388134022695,-0.450829021643942,-0.105461671475083,0.851694262241284,0,0,0,79,experiment_lm1,100
-0.724169990322273,-0.148835080812912,-0.761969859427486,1.28397388268726,-0.213975989549976,-0.194687770918242,0.0607259231748477,0.451572492411826,-0.544081692462641,0.147861127462457,-0.0751690558612775,0,0,0,80,experiment_lm1,100
-0.724169980784422,0.401730165088828,0.106514086082581,0.360354163787035,0.256974979506458,0.54074707629996,0.109868102424392,-0.979100919372022,-0.00300859044657151,0.119063451493799,1.19184663948985,0,0,0,81,experiment_lm1,100
-0.72416998390896,-0.243154396298917,0.184644261896187,1.99655050347741,0.0212782150952577,0.172530178916202,0.413514655948646,0.42431690006429,0.599654211520061,-0.253951061890382,-0.203946195540632,0,0,0,82,experiment_lm1,100
-0.724169983316189,-0.155097027273537,-0.268743709962503,1.08981137229111,0.15140718455279,0.440401775060277,-0.180946057562816,0.943937443170647,0.0404448669364954,0.327469702758533,0.617635664579686,0,0,0,83,experiment_lm1,100
-0.724169982073636,-0.299139709175599,-0.56014808085839,-0.14986546241476,0.603532095770233,0.277359729638845,0.14758621281109,-0.311591755760389,-1.19798695356926,0.241059485581077,0.339349016266248,0,0,0,84,experiment_lm1,100
-0.724169983278779,-0.204573987349007,1.86466011887582,1.49976563910432,0.0986495243708355,-1.64875382426246,-0.265171305513233,-0.109833311115918,1.13903809778816,-0.117485550131932,0.0565245009333424,0,0,0,85,experiment_lm1,100
-0.724169982956523,0.205893461361836,-0.966833483841099,-0.851693921037355,0.0825105543920818,-0.484922581853535,-0.384332231728676,-1.45487529438071,0.724081489567907,-0.21884402984735,-0.913964741715053,0,0,0,86,experiment_lm1,100
-0.72416997877072,0.0613219698994878,1.22489798611939,2.69135902515425,0.636037945508729,-0.963491239215649,0.999581634976758,-1.32185979496265,1.46973915458414,0.505698493207202,1.90762778434981,0,0,0,87,experiment_lm1,100
-0.724169993011733,0.229680940457251,-0.622847018345591,-0.758140578577071,-0.119830614108861,-1.11686342144953,-0.313837573638166,1.01177640579909,-0.150632539678602,-0.0501309248093772,-0.595861398429505,0,0,0,88,experiment_lm1,100
-0.724169979540677,-0.461342913697217,0.86020347338689,-1.40329709944648,-0.00840799553244287,-0.178920792675736,-0.277916375009511,0.378339381714118,1.24503251196715,0.360258850548235,1.00837939286298,0,0,0,89,experiment_lm1,100
-0.724169992640166,-0.233290294098485,0.258796867015326,-0.926408384323755,-0.11445912217978,0.474474862445523,0.671950004467021,0.477716747367308,0.139745456155451,0.212735558540952,0.274534003270753,0,0,0,90,experiment_lm1,100
-0.72416998193669,0.349488508013561,1.20472007522891,-0.0173947667532952,0.135159839811682,0.644398408469269,-0.134754352091534,0.642613911521094,-0.193941485283507,-0.391870443562606,2.70471003856529,0,0,0,91,experiment_lm1,100
-0.724169991506934,-0.13247660485808,-0.88968072950653,1.20344742903634,-0.129750687873569,0.625853720138634,-0.0809920843502356,-0.181700748812081,-0.489119582804193,-0.286568613736516,1.08718988175822,0,0,0,92,experiment_lm1,100
-0.724169979246274,-0.20883483453731,0.190800683252713,-0.80496285957517,0.245322589234845,1.59779118503801,-0.296644948887573,0.976770259725753,-0.85771984783602,0.0759037275235254,-0.478916355490206,0,0,0,93,experiment_lm1,100
-0.724169982662078,0.359449024237807,-1.00935733235496,0.383510372404895,0.144829261198704,0.354811541282596,-0.0576937390791858,0.759713325453045,0.627812462911064,0.286026029472861,0.00642240799493686,0,0,0,94,experiment_lm1,100
-0.724169983452295,-0.134508584277354,-0.603088868368422,1.38339713987187,-0.380550115233013,0.231687695477093,-0.0602950683083935,-0.378787118644145,0.788525987091604,-0.0928847453045629,-0.176649870830968,0,0,0,95,experiment_lm1,100
-0.724169982103604,0.00896041769223069,0.038442870387004,0.273372666904289,-0.247906864988989,1.60134191753413,-0.221815634298232,0.234804418944519,0.703855565187255,-0.461354810702245,-3.15471521504954,0,0,0,96,experiment_lm1,100
-0.724169975569289,0.0588395086096147,0.552500675420832,-2.32160650094684,-0.202115049423064,0.263507568145503,-0.748053767203302,0.344958793317908,0.436869614911887,-0.243938527097252,2.56825741580587,0,0,0,97,experiment_lm1,100
-0.724169985504909,-0.10788478608083,-0.303237560518174,-1.21809779232933,-0.246647696953218,-0.279139318406189,0.587296961985561,-0.975802972730993,0.188297933866599,-0.0877244214776163,1.61955054651163,0,0,0,98,experiment_lm1,100
-0.724169999285819,-0.333877878874302,0.931622185528845,-1.37701052912145,-0.00528294230636717,-0.419580093296673,-0.582747416255409,0.0876840998381664,0.150068981040724,-0.0226163865431434,-1.15754620120861,0,0,0,99,experiment_lm1,100
-0.724169980976415,-0.0520533951302976,-0.273813627624004,0.620505566155026,0.519665967569117,-0.333646535763297,-0.844457626762265,0.291809807355209,1.20819967408518,-0.313791281991958,0.575437269409977,0,0,0,100,experiment_lm1,100
-0.638164404000298,-0.0162193578217284,0.463074351848632,0.56047149396156,-0.8322881325366,0.763790013368644,-0.269680763172465,0.299917163419467,-0.158543830708641,-0.0963667796415848,-0.437191502343804,0.1,0,0,1,experiment_lm1,100
-0.638164412241265,0.109634009514919,0.493255862056286,0.976667064806165,-0.0568360689499294,0.692242108226198,0.265732289024454,-0.605820768602106,-1.1528481003257,-0.0218191047602747,-0.726177912192393,0.1,0,0,2,experiment_lm1,100
-0.638164204737115,-0.552883263484088,-0.0822792577321686,-0.924411388664574,0.761290777741672,0.421543121619348,0.415643199281355,1.91881797444277,0.602432522310261,-0.0261292673344051,-0.435118628930687,0.1,0,0,3,experiment_lm1,100
-0.638164282479695,-0.341982139951621,-0.553554773942095,-1.07282161276017,1.04837042442432,-0.295717286978565,0.00388901560247013,-1.24818549071651,-0.378359552111283,0.0389661617144311,-0.832913290725393,0.1,0,0,4,experiment_lm1,100
-0.638164319400657,-0.28088708160806,-0.299390587911947,1.24451486712483,0.335955389448215,1.30635429245106,0.0506893372022639,-0.457075192372933,-0.346090522791233,-0.110051822607546,1.43164511661809,0.1,0,0,5,experiment_lm1,100
-0.638164108726169,0.48848643815916,-0.459995186945925,2.013631339505,-0.0320602103093738,-0.558800171675734,0.00316499694691949,-0.147066854627432,1.09411983148488,-0.0212521332045449,-0.955497024019968,0.1,0,0,6,experiment_lm1,100
-0.638164362966787,-0.032577645120269,0.448950435519624,-0.50375970181043,0.440968843830474,-0.851654335366413,-0.656802141026856,0.215501204045531,-0.63719520480629,0.329601276985982,0.375558462178587,0.1,0,0,7,experiment_lm1,100
-0.638164105755294,0.0194463557965835,0.803839576829491,2.58684756546319,0.673448530494658,-0.602485090198243,0.854005903638377,-0.471380779124528,0.625115293583773,-0.208342216281303,-0.294294257931721,0.1,0,0,8,experiment_lm1,100
-0.638164146453561,0.224193510520621,-0.0750744455894142,0.245956157124639,0.107084604526363,0.111982244716623,0.920992726967811,-0.2696180614771,0.73447080227012,-0.229724680267697,-1.52866888873431,0.1,0,0,9,experiment_lm1,100
-0.63816436408849,0.151782234980225,0.0157548203335731,-1.41771868304279,-0.387412425068807,0.576622466095195,0.0714024894313631,-1.40216306533123,0.784299563047567,-0.0375737114153416,-0.793148124924524,0.1,0,0,10,experiment_lm1,100
-0.638164210655626,0.942957509355064,-0.0556581377587979,-2.7830573107909,-0.413376326511166,-1.03111374576056,-0.400537151248929,0.767955740923409,-1.23826841355421,-0.0918715839112278,0.936365022760456,0.1,0,0,11,experiment_lm1,100
-0.638164252326843,-0.0148184671941706,-0.663865441406151,0.120688681811052,0.561096575855105,0.134852710960761,-0.153876274397843,0.889692188670898,-1.24962889243956,-0.0111255281365398,-0.999195378136536,0.1,0,0,12,experiment_lm1,100
-0.638164140982186,0.621033112617431,0.108663088782053,1.50829737267072,0.598702884856645,0.918549473710544,0.960169710392683,0.618613509287347,-0.199138129918274,-0.0754634817067378,-0.185976641244232,0.1,0,0,13,experiment_lm1,100
-0.638164106979641,0.0723780676109018,-0.726268201115607,-1.11981319298041,0.466567579082613,-0.77717237614294,0.968940431069745,0.494891245526709,-0.780069060490009,-0.0597270547106775,-0.121302186629752,0.1,0,0,14,experiment_lm1,100
-0.638164321051678,-0.0418726111070943,0.0503572416828188,-0.318612311828505,-0.476430337561226,-0.0802898316604316,0.280549492919045,-1.13625687170089,-0.0524725535150972,-0.00253212735307267,2.072645895141,0.1,0,0,15,experiment_lm1,100
-0.638164245307126,-0.228182123778635,-0.837983787934873,-0.626006375580446,-0.463294226266923,-0.684484127408004,-0.3466932788188,0.63715687743667,1.05135172240039,0.199034208423102,-0.343481227869437,0.1,0,0,16,experiment_lm1,100
-0.638164229691444,0.0380519236886826,-0.309870978154689,-2.49465928822364,0.693192889059257,0.438779671046416,0.948526144269168,-0.241599956038591,-0.300322251248155,0.0240846500366156,1.98573254486694,0.1,0,0,17,experiment_lm1,100
-0.638164153267618,0.58055959729819,-0.275113601653656,0.656319442329169,-0.175612977981803,-0.503973985748607,0.751163094660556,0.0884439651064112,0.571053904048121,0.13931910406047,0.000878699558184509,0.1,0,0,18,experiment_lm1,100
-0.63816414927201,-0.284548561807317,-0.750336810402225,-1.87217568162622,-0.289245490714002,-1.2463561105274,0.127885458243949,1.00163568913297,0.0655944330958317,-0.0400068729310685,1.65186723763921,0.1,0,0,19,experiment_lm1,100
-0.638164482514169,0.0247891086489912,0.774241493707629,-2.08323683769853,0.0370075448724221,0.894934867605784,0.339572034938724,-1.22374248567889,-0.408173202883057,-0.0225322885700284,-1.75122013903419,0.1,0,0,20,experiment_lm1,100
-0.638164237818864,0.444473809494558,0.415936020104079,-0.086102545839635,0.131487897592161,-0.644671427391496,0.531107459720875,-1.1110591323504,-0.616536054185433,-0.103525665600723,-0.512912863141595,0.1,0,0,21,experiment_lm1,100
